date,cash,position_value,total_value,positions,return,equity,drawdown
2019-04-16,607489.677493304,402102.9636038155,1009592.6410971195,"{'006479': {'shares': 390000.0, 'price': 1.0310332400097832, 'value': 402102.9636038155, 'profit_pct': 1.4215743681304536}}",0.005203151564584285,1.0095926410971194,0.0
2019-04-17,712509.1355246612,304459.8956846494,1016969.0312093105,"{'006479': {'shares': 290000.0, 'price': 1.0498617092574118, 'value': 304459.8956846494, 'profit_pct': 3.2737096048356262}}",0.007306303366251932,1.0169690312093105,0.0
2019-04-18,764281.6041599949,248320.4497865597,1012602.0539465545,"{'006479': {'shares': 240000.0, 'price': 1.0346685407773322, 'value': 248320.4497865597, 'profit_pct': 1.779174795390186}}",-0.004294110369873372,1.0126020539465546,-0.4294110369873372
2019-04-19,712880.0477957109,298371.9218884158,1011251.9696841267,"{'006479': {'shares': 290000.0, 'price': 1.028868696166951, 'value': 298371.9218884158, 'profit_pct': 0.9981825032181011}}",-0.0013332821686130591,1.0112519696841267,-0.5621667277700193
2019-04-22,764914.4961524791,249577.85489443652,1014492.3510469156,"{'006479': {'shares': 240000.0, 'price': 1.0399077287268188, 'value': 249577.85489443652, 'profit_pct': 2.0818214838714413}}",0.0032043263795087373,1.0144923510469157,-0.24353545549462563
2019-04-23,869547.6471092047,146427.7329671081,1015975.3800763128,"{'006479': {'shares': 140000.0, 'price': 1.0459123783364865, 'value': 146427.7329671081, 'profit_pct': 2.671263751290462}}",0.0014618434805020453,1.0159753800763127,-0.0977071181623046
2019-04-24,921426.4181930183,93296.02434731403,1014722.4425403323,"{'006479': {'shares': 90000.0, 'price': 1.0366224927479337, 'value': 93296.02434731403, 'profit_pct': 1.759328570832387}}",-0.0012332361202358477,1.0147224425403323,-0.22091023423856937
2019-04-25,973462.5702190781,41588.530325803746,1015051.1005448819,"{'006479': {'shares': 40000.0, 'price': 1.0397132581450936, 'value': 41588.530325803746, 'profit_pct': 2.0627314139939545}}",0.0003238895591259894,1.015051100544882,-0.18859282884434725
2019-04-26,1015580.7386430599,0.0,1015580.7386430599,{},0.0005217846647262991,1.0155807386430598,-0.13651276721767802
2019-04-29,1015636.3869027116,0.0,1015636.3869027116,{},5.4794520548018255e-05,1.0156363869027116,-0.13104079531450763
2019-04-30,1015692.038211583,0.0,1015692.038211583,{},5.4794520548018255e-05,1.015692038211583,-0.12556852357725745
2019-05-01,1015747.6925698413,0.0,1015747.6925698413,{},5.4794520548018255e-05,1.0157476925698412,-0.12009595198950729
2019-05-02,1015803.3499776534,0.0,1015803.3499776534,{},5.4794520548018255e-05,1.0158033499776533,-0.11462308053481474
2019-05-03,1015859.0104351864,0.0,1015859.0104351864,{},5.4794520548018255e-05,1.0158590104351863,-0.1091499091967596
2019-05-06,1015914.6739426076,0.0,1015914.6739426076,{},5.4794520548018255e-05,1.0159146739426077,-0.10367643795889947
2019-05-07,1015970.340500084,0.0,1015970.340500084,{},5.4794520548018255e-05,1.015970340500084,-0.09820266680480305
2019-05-08,1016026.0101077827,0.0,1016026.0101077827,{},5.4794520548018255e-05,1.0160260101077827,-0.09272859571805014
2019-05-09,1016081.6827658708,0.0,1016081.6827658708,{},5.4794520548018255e-05,1.0160816827658707,-0.08725422468219834
2019-05-10,1016137.3584745156,0.0,1016137.3584745156,{},5.4794520548018255e-05,1.0161373584745157,-0.08177955368079415
2019-05-13,1016193.0372338841,0.0,1016193.0372338841,{},5.4794520548018255e-05,1.016193037233884,-0.07630458269743956
2019-05-14,1016248.7190441436,0.0,1016248.7190441436,{},5.4794520548018255e-05,1.0162487190441436,-0.07082931171565887
2019-05-15,1016304.4039054611,0.0,1016304.4039054611,{},5.4794520548018255e-05,1.0163044039054612,-0.06535374071904299
2019-05-16,1016360.0918180039,0.0,1016360.0918180039,{},5.4794520548018255e-05,1.016360091818004,-0.059877869691127295
2019-05-17,1016415.7827819393,0.0,1016415.7827819393,{},5.4794520548018255e-05,1.0164157827819393,-0.0544016986154805
2019-05-20,1016471.4767974343,0.0,1016471.4767974343,{},5.4794520548018255e-05,1.0164714767974343,-0.048925227475671296
2019-05-21,1016527.1738646561,0.0,1016527.1738646561,{},5.4794520548018255e-05,1.0165271738646562,-0.04344845625524618
2019-05-22,1016582.8739837721,0.0,1016582.8739837721,{},5.4794520548018255e-05,1.0165828739837721,-0.037971384937773855
2019-05-23,1016638.5771549494,0.0,1016638.5771549494,{},5.4794520548018255e-05,1.0166385771549493,-0.03249401350680081
2019-05-24,1016694.2833783552,0.0,1016694.2833783552,{},5.4794520548018255e-05,1.0166942833783552,-0.027016341945884648
2019-05-27,1016749.9926541569,0.0,1016749.9926541569,{},5.4794520548018255e-05,1.0167499926541568,-0.02153837023858296
2019-05-28,1016805.7049825216,0.0,1016805.7049825216,{},5.4794520548018255e-05,1.0168057049825217,-0.016060098368453346
2019-05-29,1016861.4203636165,0.0,1016861.4203636165,{},5.4794520548018255e-05,1.0168614203636166,-0.0105815263190423
2019-05-30,965520.1542607131,51396.98453689604,1016917.1387976091,"{'006479': {'shares': 50000.0, 'price': 1.0279396907379208, 'value': 51396.98453689604, 'profit_pct': 0.0}}",5.4794520548018255e-05,1.016917138797609,-0.00510265407390742
2019-05-31,1017212.0650244547,0.0,1017212.0650244547,{},0.00029001991961141727,1.0172120650244547,0.0
2019-06-03,1017267.8026718535,0.0,1017267.8026718535,{},5.4794520548018255e-05,1.0172678026718533,0.0
2019-06-04,1017323.5433733698,0.0,1017323.5433733698,{},5.4794520548018255e-05,1.0173235433733698,0.0
2019-06-05,742393.6944474605,274985.59268171067,1017379.2871291712,"{'006479': {'shares': 270000.0, 'price': 1.0184651580804098, 'value': 274985.59268171067, 'profit_pct': 0.0}}",5.4794520548018255e-05,1.0173792871291711,0.0
2019-06-06,742434.3735540056,277893.57099001977,1020327.9445440255,"{'006479': {'shares': 270000.0, 'price': 1.0292354481111843, 'value': 277893.57099001977, 'profit_pct': 1.057502060362493}}",0.002898287248578324,1.0203279445440254,0.0
2019-06-07,742475.0548895429,277872.5849171659,1020347.6398067088,"{'006479': {'shares': 270000.0, 'price': 1.0291577219154293, 'value': 277872.5849171659, 'profit_pct': 1.049870361316306}}",1.930287491247462e-05,1.0203476398067088,0.0
2019-06-10,742515.7384541944,277372.133676221,1019887.8721304154,"{'006479': {'shares': 270000.0, 'price': 1.0273041988008185, 'value': 277372.133676221, 'profit_pct': 0.8678785572859806}}",-0.0004505990491441292,1.0198878721304154,-0.04505990491441292
2019-06-11,794056.4862464743,226600.27279292466,1020656.759039399,"{'006479': {'shares': 220000.0, 'price': 1.0300012399678393, 'value': 226600.27279292466, 'profit_pct': 1.1326928364611466}}",0.0007538935700621696,1.020656759039399,0.0
2019-06-12,520076.1406838126,497302.5525869842,1017378.6932707968,"{'006479': {'shares': 490000.0, 'price': 1.0149031685448657, 'value': 497302.5525869842, 'profit_pct': -0.1573297379257978}}",-0.003211722001123407,1.0173786932707969,-0.3211722001123407
2019-06-13,520104.63800658984,497839.7385528043,1017944.3765593942,"{'006479': {'shares': 490000.0, 'price': 1.0159994664342944, 'value': 497839.7385528043, 'profit_pct': -0.0494797359988451}}",0.0005560203809447106,1.017944376559394,-0.26574874030693696
2019-06-14,520133.13689086423,496522.6164109574,1016655.7533018216,"{'006479': {'shares': 490000.0, 'price': 1.0133114620631785, 'value': 496522.6164109574, 'profit_pct': -0.3139163270020374}}",-0.0012659073395817622,1.0166557533018217,-0.3920030609842695
2019-06-17,520161.6373367213,501169.12122388196,1021330.7585606033,"{'006479': {'shares': 490000.0, 'price': 1.0227941249466979, 'value': 501169.12122388196, 'profit_pct': 0.6189553131989589}}",0.004598415189800864,1.0213307585606033,0.0
2019-06-18,520190.13934424665,501871.95409307175,1022062.0934373185,"{'006479': {'shares': 490000.0, 'price': 1.0242284777409627, 'value': 501871.95409307175, 'profit_pct': 0.760061989693623}}",0.0007160607575804612,1.0220620934373184,0.0
2019-06-19,624857.9855772384,408093.4363884792,1032951.4219657176,"{'006479': {'shares': 390000.0, 'price': 1.0463934266371262, 'value': 408093.4363884792, 'profit_pct': 2.940573148396885}}",0.010654272962787426,1.0329514219657177,0.0
2019-06-20,782926.5617076093,252854.93973862485,1035781.5014462342,"{'006479': {'shares': 240000.0, 'price': 1.0535622489109369, 'value': 252854.93973862485, 'profit_pct': 3.6458171368235996}}",0.0027397992009450256,1.0357815014462342,0.0
2019-06-21,941357.5035140765,95032.82503253646,1036390.328546613,"{'006479': {'shares': 90000.0, 'price': 1.055920278139294, 'value': 95032.82503253646, 'profit_pct': 3.877791912360807}}",0.0005877949157508944,1.036390328546613,0.0
2019-06-24,1035779.4892154493,0.0,1035779.4892154493,{},-0.0005893911920427097,1.0357794892154493,-0.05893911920427097
2019-06-25,1035836.2442559544,0.0,1035836.2442559544,{},5.4794520548018255e-05,1.0358362442559543,-0.053462896690248396
2019-06-26,984668.007280665,51224.995125659625,1035893.0024063246,"{'006479': {'shares': 50000.0, 'price': 1.0244999025131925, 'value': 51224.995125659625, 'profit_pct': 0.0}}",5.4794520548018255e-05,1.0358930024063246,-0.047986374109243446
2019-06-27,1036987.6821210455,0.0,1036987.6821210455,{},0.0010567497918974045,1.0369876821210455,0.0
2019-06-28,1037044.5033639015,0.0,1037044.5033639015,{},5.4794520548018255e-05,1.0370445033639015,0.0
2019-07-01,1037101.3277202504,0.0,1037101.3277202504,{},5.4794520548018255e-05,1.0371013277202503,0.0
2019-07-02,1037158.1551902625,0.0,1037158.1551902625,{},5.4794520548018255e-05,1.0371581551902624,0.0
2019-07-03,1037214.9857741086,0.0,1037214.9857741086,{},5.4794520548018255e-05,1.0372149857741086,0.0
2019-07-04,1037271.8194719593,0.0,1037271.8194719593,{},5.4794520548018255e-05,1.0372718194719592,0.0
2019-07-05,1037328.6562839852,0.0,1037328.6562839852,{},5.4794520548018255e-05,1.0373286562839852,0.0
2019-07-08,638938.0127553804,398447.4834549768,1037385.4962103572,"{'006479': {'shares': 400000.0, 'price': 0.996118708637442, 'value': 398447.4834549768, 'profit_pct': 0.0}}",5.47945205482403e-05,1.0373854962103572,0.0
2019-07-09,638973.0230574491,405855.9560253775,1044828.9790828266,"{'006479': {'shares': 400000.0, 'price': 1.0146398900634437, 'value': 405855.9560253775, 'profit_pct': 1.859334762554173}}",0.007175233218182697,1.0448289790828267,0.0
2019-07-10,690595.3543817232,361111.233726827,1051706.5881085503,"{'006479': {'shares': 350000.0, 'price': 1.0317463820766486, 'value': 361111.233726827, 'profit_pct': 3.5766493621970525}}",0.006582521315364964,1.0517065881085503,0.0
2019-07-11,690633.1952230593,359100.1899662784,1049733.3851893377,"{'006479': {'shares': 350000.0, 'price': 1.0260005427607954, 'value': 359100.1899662784, 'profit_pct': 2.9998266134593345}}",-0.00187619146016893,1.0497333851893376,-0.187619146016893
2019-07-12,690671.0381378661,359338.52875805245,1050009.5668959185,"{'006479': {'shares': 350000.0, 'price': 1.0266815107372926, 'value': 359338.52875805245, 'profit_pct': 3.0681887444576237}}",0.0002630970020363055,1.0500095668959184,-0.16135880784809986
2019-07-15,690708.8831262572,358620.29886068485,1049329.181986942,"{'006479': {'shares': 350000.0, 'price': 1.0246294253162425, 'value': 358620.29886068485, 'profit_pct': 2.862180624817229}}",-0.0006479797236399465,1.049329181986942,-0.2260522229763695
2019-07-16,742743.3985837741,311980.01037256635,1054723.4089563405,"{'006479': {'shares': 300000.0, 'price': 1.0399333679085545, 'value': 311980.01037256635, 'profit_pct': 4.398537934403936}}",0.005140643243318976,1.0547234089563404,0.0
2019-07-17,900367.7648470838,157583.66799489417,1057951.432841978,"{'006479': {'shares': 150000.0, 'price': 1.0505577866326279, 'value': 157583.66799489417, 'profit_pct': 5.465119520709666}}",0.0030605406670851654,1.0579514328419781,0.0
2019-07-18,1058120.1316857405,0.0,1058120.1316857405,{},0.00015945802285965982,1.0581201316857405,0.0
2019-07-19,1058178.1108710384,0.0,1058178.1108710384,{},5.4794520548018255e-05,1.0581781108710384,0.0
2019-07-22,1058236.093233278,0.0,1058236.093233278,{},5.4794520548018255e-05,1.058236093233278,0.0
2019-07-23,1058294.0787726333,0.0,1058294.0787726333,{},5.4794520548018255e-05,1.0582940787726334,0.0
2019-07-24,1058352.0674892785,0.0,1058352.0674892785,{},5.4794520548018255e-05,1.0583520674892786,0.0
2019-07-25,1058410.0593833877,0.0,1058410.0593833877,{},5.4794520548018255e-05,1.0584100593833876,0.0
2019-07-26,1058468.0544551348,0.0,1058468.0544551348,{},5.4794520548018255e-05,1.0584680544551348,0.0
2019-07-29,1058526.052704694,0.0,1058526.052704694,{},5.4794520548018255e-05,1.058526052704694,0.0
2019-07-30,1058584.0541322394,0.0,1058584.0541322394,{},5.4794520548018255e-05,1.0585840541322393,0.0
2019-07-31,1058642.0587379453,0.0,1058642.0587379453,{},5.4794520548018255e-05,1.0586420587379453,0.0
2019-08-01,1058700.0665219857,0.0,1058700.0665219857,{},5.4794520548018255e-05,1.0587000665219857,0.0
2019-08-02,1058758.0774845348,0.0,1058758.0774845348,{},5.4794520548018255e-05,1.0587580774845349,0.0
2019-08-05,1058816.0916257668,0.0,1058816.0916257668,{},5.4794520548018255e-05,1.0588160916257667,0.0
2019-08-06,1058874.108945856,0.0,1058874.108945856,{},5.4794520548018255e-05,1.0588741089458562,0.0
2019-08-07,1058932.1294449766,0.0,1058932.1294449766,{},5.4794520548018255e-05,1.0589321294449765,0.0
2019-08-08,1058990.1531233024,0.0,1058990.1531233024,{},5.4794520548018255e-05,1.0589901531233024,0.0
2019-08-09,1059048.179981008,0.0,1059048.179981008,{},5.4794520548018255e-05,1.0590481799810079,0.0
2019-08-12,1059106.2100182672,0.0,1059106.2100182672,{},5.4794520548018255e-05,1.059106210018267,0.0
2019-08-13,1059164.2432352544,0.0,1059164.2432352544,{},5.4794520548018255e-05,1.0591642432352544,0.0
2019-08-14,1059222.2796321441,0.0,1059222.2796321441,{},5.4794520548018255e-05,1.0592222796321442,0.0
2019-08-15,1059280.3192091105,0.0,1059280.3192091105,{},5.4794520548018255e-05,1.0592803192091105,0.0
2019-08-16,1059338.3619663275,0.0,1059338.3619663275,{},5.4794520548018255e-05,1.0593383619663275,0.0
2019-08-19,1059396.4079039695,0.0,1059396.4079039695,{},5.4794520548018255e-05,1.0593964079039695,0.0
2019-08-20,1059454.4570222108,0.0,1059454.4570222108,{},5.4794520548018255e-05,1.0594544570222109,0.0
2019-08-21,1059512.5093212258,0.0,1059512.5093212258,{},5.4794520548018255e-05,1.0595125093212259,0.0
2019-08-22,1059570.5648011887,0.0,1059570.5648011887,{},5.4794520548018255e-05,1.0595705648011886,0.0
2019-08-23,1059628.6234622737,0.0,1059628.6234622737,{},5.4794520548018255e-05,1.0596286234622738,0.0
2019-08-26,1059686.6853046552,0.0,1059686.6853046552,{},5.4794520548018255e-05,1.0596866853046552,0.0
2019-08-27,1059744.7503285075,0.0,1059744.7503285075,{},5.4794520548018255e-05,1.0597447503285076,0.0
2019-08-28,1059802.818534005,0.0,1059802.818534005,{},5.4794520548018255e-05,1.059802818534005,0.0
2019-08-29,1059860.889921322,0.0,1059860.889921322,{},5.4794520548018255e-05,1.059860889921322,0.0
2019-08-30,1059918.9644906328,0.0,1059918.9644906328,{},5.4794520548018255e-05,1.0599189644906328,0.0
2019-09-02,1059977.0422421119,0.0,1059977.0422421119,{},5.4794520548018255e-05,1.059977042242112,0.0
2019-09-03,1060035.1231759335,0.0,1060035.1231759335,{},5.4794520548018255e-05,1.0600351231759335,0.0
2019-09-04,1060093.207292272,0.0,1060093.207292272,{},5.4794520548018255e-05,1.060093207292272,0.0
2019-09-05,1060151.2945913018,0.0,1060151.2945913018,{},5.4794520548018255e-05,1.0601512945913019,0.0
2019-09-06,1060209.3850731973,0.0,1060209.3850731973,{},5.4794520548018255e-05,1.0602093850731973,0.0
2019-09-09,1060267.4787381329,0.0,1060267.4787381329,{},5.4794520548018255e-05,1.0602674787381328,0.0
2019-09-10,1060325.5755862829,0.0,1060325.5755862829,{},5.4794520548018255e-05,1.0603255755862828,0.0
2019-09-11,1060383.675617822,0.0,1060383.675617822,{},5.4794520548018255e-05,1.060383675617822,0.0
2019-09-12,1060441.7788329243,0.0,1060441.7788329243,{},5.4794520548018255e-05,1.0604417788329243,0.0
2019-09-13,1060499.8852317645,0.0,1060499.8852317645,{},5.4794520548018255e-05,1.0604998852317644,0.0
2019-09-16,1060557.994814517,0.0,1060557.994814517,{},5.4794520548018255e-05,1.060557994814517,0.0
2019-09-17,1060616.1075813563,0.0,1060616.1075813563,{},5.4794520548018255e-05,1.0606161075813563,0.0
2019-09-18,1060674.2235324567,0.0,1060674.2235324567,{},5.4794520548018255e-05,1.0606742235324567,0.0
2019-09-19,1060732.3426679927,0.0,1060732.3426679927,{},5.4794520548018255e-05,1.0607323426679927,0.0
2019-09-20,1060790.464988139,0.0,1060790.464988139,{},5.4794520548018255e-05,1.060790464988139,0.0
2019-09-23,1060848.59049307,0.0,1060848.59049307,{},5.4794520548018255e-05,1.06084859049307,0.0
2019-09-24,1060906.71918296,0.0,1060906.71918296,{},5.4794520548018255e-05,1.06090671918296,0.0
2019-09-25,1060964.8510579837,0.0,1060964.8510579837,{},5.4794520548018255e-05,1.0609648510579837,0.0
2019-09-26,1061022.9861183157,0.0,1061022.9861183157,{},5.4794520548018255e-05,1.0610229861183158,0.0
2019-09-27,1061081.1243641304,0.0,1061081.1243641304,{},5.4794520548018255e-05,1.0610811243641305,0.0
2019-09-30,1061139.2657956025,0.0,1061139.2657956025,{},5.4794520548018255e-05,1.0611392657956025,0.0
2019-10-01,1061197.4104129064,0.0,1061197.4104129064,{},5.4794520548018255e-05,1.0611974104129065,0.0
2019-10-02,1061255.5582162167,0.0,1061255.5582162167,{},5.4794520548018255e-05,1.0612555582162166,0.0
2019-10-03,1061313.7092057082,0.0,1061313.7092057082,{},5.4794520548018255e-05,1.0613137092057083,0.0
2019-10-04,1061371.8633815553,0.0,1061371.8633815553,{},5.4794520548018255e-05,1.0613718633815552,0.0
2019-10-07,1061430.0207439323,0.0,1061430.0207439323,{},5.4794520548018255e-05,1.0614300207439324,0.0
2019-10-08,1061488.1812930142,0.0,1061488.1812930142,{},5.4794520548018255e-05,1.0614881812930141,0.0
2019-10-09,1061546.3450289755,0.0,1061546.3450289755,{},5.4794520548018255e-05,1.0615463450289755,0.0
2019-10-10,1061604.511951991,0.0,1061604.511951991,{},5.4794520548018255e-05,1.0616045119519908,0.0
2019-10-11,1061662.682062235,0.0,1061662.682062235,{},5.4794520548018255e-05,1.061662682062235,0.0
2019-10-14,1061720.8553598823,0.0,1061720.8553598823,{},5.4794520548018255e-05,1.0617208553598823,0.0
2019-10-15,1061779.0318451077,0.0,1061779.0318451077,{},5.4794520548018255e-05,1.0617790318451077,0.0
2019-10-16,1061837.2115180856,0.0,1061837.2115180856,{},5.4794520548018255e-05,1.0618372115180856,0.0
2019-10-17,1061895.3943789906,0.0,1061895.3943789906,{},5.4794520548018255e-05,1.0618953943789906,0.0
2019-10-18,1061953.5804279977,0.0,1061953.5804279977,{},5.4794520548018255e-05,1.0619535804279978,0.0
2019-10-21,1062011.7696652815,0.0,1062011.7696652815,{},5.4794520548018255e-05,1.0620117696652815,0.0
2019-10-22,1062069.9620910166,0.0,1062069.9620910166,{},5.4794520548018255e-05,1.0620699620910166,0.0
2019-10-23,1062128.1577053778,0.0,1062128.1577053778,{},5.4794520548018255e-05,1.0621281577053778,0.0
2019-10-24,1062186.3565085398,0.0,1062186.3565085398,{},5.4794520548018255e-05,1.0621863565085397,0.0
2019-10-25,1062244.5585006773,0.0,1062244.5585006773,{},5.4794520548018255e-05,1.0622445585006774,0.0
2019-10-28,1062302.7636819652,0.0,1062302.7636819652,{},5.4794520548018255e-05,1.062302763681965,0.0
2019-10-29,1062360.9720525779,0.0,1062360.9720525779,{},5.4794520548018255e-05,1.062360972052578,0.0
2019-10-30,1062419.1836126905,0.0,1062419.1836126905,{},5.4794520548018255e-05,1.0624191836126906,0.0
2019-10-31,1062477.3983624775,0.0,1062477.3983624775,{},5.4794520548018255e-05,1.0624773983624776,0.0
2019-11-01,1062535.616302114,0.0,1062535.616302114,{},5.4794520548018255e-05,1.062535616302114,0.0
2019-11-04,1062593.8374317745,0.0,1062593.8374317745,{},5.4794520548018255e-05,1.0625938374317745,0.0
2019-11-05,1062652.0617516339,0.0,1062652.0617516339,{},5.4794520548018255e-05,1.062652061751634,0.0
2019-11-06,1062710.2892618668,0.0,1062710.2892618668,{},5.4794520548018255e-05,1.0627102892618667,0.0
2019-11-07,1062768.5199626484,0.0,1062768.5199626484,{},5.4794520548018255e-05,1.0627685199626484,0.0
2019-11-08,1062826.7538541532,0.0,1062826.7538541532,{},5.4794520548018255e-05,1.0628267538541532,0.0
2019-11-11,1062884.9909365564,0.0,1062884.9909365564,{},5.4794520548018255e-05,1.0628849909365563,0.0
2019-11-12,1062943.2312100325,0.0,1062943.2312100325,{},5.4794520548018255e-05,1.0629432312100324,0.0
2019-11-13,1063001.4746747564,0.0,1063001.4746747564,{},5.4794520548018255e-05,1.0630014746747565,0.0
2019-11-14,1063059.721330903,0.0,1063059.721330903,{},5.4794520548018255e-05,1.063059721330903,0.0
2019-11-15,1063117.9711786471,0.0,1063117.9711786471,{},5.4794520548018255e-05,1.0631179711786471,0.0
2019-11-18,1063176.2242181639,0.0,1063176.2242181639,{},5.4794520548018255e-05,1.063176224218164,0.0
2019-11-19,1063234.4804496279,0.0,1063234.4804496279,{},5.4794520548018255e-05,1.0632344804496279,0.0
2019-11-20,1063292.7398732142,0.0,1063292.7398732142,{},5.4794520548018255e-05,1.0632927398732142,0.0
2019-11-21,1063351.0024890976,0.0,1063351.0024890976,{},5.4794520548018255e-05,1.0633510024890978,0.0
2019-11-22,1063409.2682974532,0.0,1063409.2682974532,{},5.4794520548018255e-05,1.0634092682974532,0.0
2019-11-25,1063467.5372984558,0.0,1063467.5372984558,{},5.4794520548018255e-05,1.063467537298456,0.0
2019-11-26,1063525.8094922805,0.0,1063525.8094922805,{},5.4794520548018255e-05,1.0635258094922804,0.0
2019-11-27,1063584.084879102,0.0,1063584.084879102,{},5.4794520548018255e-05,1.063584084879102,0.0
2019-11-28,1063642.3634590954,0.0,1063642.3634590954,{},5.4794520548018255e-05,1.0636423634590955,0.0
2019-11-29,1063700.6452324355,0.0,1063700.6452324355,{},5.4794520548018255e-05,1.0637006452324356,0.0
2019-12-02,1063758.9301992976,0.0,1063758.9301992976,{},5.4794520548018255e-05,1.0637589301992976,0.0
2019-12-03,1063817.2183598566,0.0,1063817.2183598566,{},5.4794520548018255e-05,1.0638172183598567,0.0
2019-12-04,1063875.5097142875,0.0,1063875.5097142875,{},5.4794520548018255e-05,1.0638755097142876,0.0
2019-12-05,1063933.804262765,0.0,1063933.804262765,{},5.4794520548018255e-05,1.063933804262765,0.0
2019-12-06,1063992.1020054645,0.0,1063992.1020054645,{},5.4794520548018255e-05,1.0639921020054646,0.0
2019-12-09,1064050.4029425608,0.0,1064050.4029425608,{},5.4794520548018255e-05,1.0640504029425608,0.0
2019-12-10,1064108.707074229,0.0,1064108.707074229,{},5.4794520548018255e-05,1.064108707074229,0.0
2019-12-11,1064167.014400644,0.0,1064167.014400644,{},5.4794520548018255e-05,1.064167014400644,0.0
2019-12-12,1064225.3249219812,0.0,1064225.3249219812,{},5.4794520548018255e-05,1.0642253249219813,0.0
2019-12-13,1064283.6386384154,0.0,1064283.6386384154,{},5.4794520548018255e-05,1.0642836386384154,0.0
2019-12-16,1064341.9555501216,0.0,1064341.9555501216,{},5.4794520548018255e-05,1.0643419555501217,0.0
2019-12-17,1064400.2756572752,0.0,1064400.2756572752,{},5.4794520548018255e-05,1.0644002756572752,0.0
2019-12-18,1064458.598960051,0.0,1064458.598960051,{},5.4794520548018255e-05,1.064458598960051,0.0
2019-12-19,1064516.9254586243,0.0,1064516.9254586243,{},5.4794520548018255e-05,1.0645169254586242,0.0
2019-12-20,1064575.25515317,0.0,1064575.25515317,{},5.4794520548018255e-05,1.0645752551531702,0.0
2019-12-23,1064633.5880438634,0.0,1064633.5880438634,{},5.4794520548018255e-05,1.0646335880438633,0.0
2019-12-24,1064691.9241308796,0.0,1064691.9241308796,{},5.4794520548018255e-05,1.0646919241308797,0.0
2019-12-25,1064750.2634143936,0.0,1064750.2634143936,{},5.4794520548018255e-05,1.0647502634143937,0.0
2019-12-26,1064808.6058945807,0.0,1064808.6058945807,{},5.4794520548018255e-05,1.0648086058945807,0.0
2019-12-27,1064866.951571616,0.0,1064866.951571616,{},5.4794520548018255e-05,1.064866951571616,0.0
2019-12-30,1013513.9103478587,51411.39009781624,1064925.300445675,"{'006479': {'shares': 50000.0, 'price': 1.028227801956325, 'value': 51411.39009781624, 'profit_pct': 0.0}}",5.4794520548018255e-05,1.064925300445675,0.0
2019-12-31,1065743.3560522788,0.0,1065743.3560522788,{},0.0007681812107023234,1.0657433560522789,0.0
2020-01-01,1065801.752948501,0.0,1065801.752948501,{},5.4794520548018255e-05,1.0658017529485009,0.0
2020-01-02,1065860.153044553,0.0,1065860.153044553,{},5.4794520548018255e-05,1.065860153044553,0.0
2020-01-03,1065918.5563406104,0.0,1065918.5563406104,{},5.4794520548018255e-05,1.0659185563406104,0.0
