date,cash,position_value,total_value,positions,return,equity,drawdown
2020-06-29,500070.3856958801,536307.1,1036377.4856958801,"{'510300': {'shares': 71800.0, 'price': 3.637, 'value': 261136.6, 'profit_pct': 4.497170933754208}, '159915': {'shares': 119900.0, 'price': 2.295, 'value': 275170.5, 'profit_pct': 10.120427123308987}}",-0.003867354672461354,1.03637748569588,-0.3867354672461354
2020-06-30,500070.3856958801,547570.7,1047641.08569588,"{'510300': {'shares': 71800.0, 'price': 3.687, 'value': 264726.6, 'profit_pct': 5.933755631771169}, '159915': {'shares': 119900.0, 'price': 2.359, 'value': 282844.1, 'profit_pct': 13.191323565963359}}",0.010868240728364453,1.04764108569588,0.0
2020-07-01,5899.181887260318,1044377.0,1050276.1818872604,"{'510300': {'shares': 75400.0, 'price': 3.781, 'value': 285087.4, 'profit_pct': -0.09990009990008908}, '159915': {'shares': 121700.0, 'price': 2.342, 'value': 285021.4, 'profit_pct': -0.09990009990010272}, '511260': {'shares': 2200.0, 'price': 107.433, 'value': 236352.6, 'profit_pct': -0.099900099900087}, '518880': {'shares': 60400.0, 'price': 3.939, 'value': 237915.6, 'profit_pct': -0.09990009990008648}}",0.0025152661797624987,1.0502761818872604,0.0
2020-07-02,5899.181887260318,1050895.4,1056794.5818872603,"{'510300': {'shares': 75400.0, 'price': 3.879, 'value': 292476.6, 'profit_pct': 2.4894174854502884}, '159915': {'shares': 121700.0, 'price': 2.35, 'value': 285995.0, 'profit_pct': 0.2413470389559177}, '511260': {'shares': 2200.0, 'price': 107.583, 'value': 236682.6, 'profit_pct': 0.03958232156272362}, '518880': {'shares': 60400.0, 'price': 3.903, 'value': 235741.2, 'profit_pct': -1.0129246229779236}}",0.006206367536857771,1.0567945818872604,0.0
2020-07-03,5899.181887260318,1061575.8,1067474.9818872605,"{'510300': {'shares': 75400.0, 'price': 3.966, 'value': 299036.4, 'profit_pct': 4.7880973826491005}, '159915': {'shares': 121700.0, 'price': 2.38, 'value': 289646.0, 'profit_pct': 1.521023809665985}, '511260': {'shares': 2200.0, 'price': 107.467, 'value': 236427.4, 'profit_pct': -0.06828408436852242}, '518880': {'shares': 60400.0, 'price': 3.915, 'value': 236466.0, 'profit_pct': -0.7085831152853111}}",0.010106410633679452,1.0674749818872604,0.0
2020-07-06,5899.181887260318,1091732.4,1097631.5818872603,"{'510300': {'shares': 75400.0, 'price': 4.293, 'value': 323692.2, 'profit_pct': 13.427963203154963}, '159915': {'shares': 121700.0, 'price': 2.45, 'value': 298165.0, 'profit_pct': 4.506936274656173}, '511260': {'shares': 2200.0, 'price': 106.452, 'value': 234194.4, 'profit_pct': -1.0121151362669285}, '518880': {'shares': 60400.0, 'price': 3.902, 'value': 235680.80000000002, 'profit_pct': -1.0382864152856384}}",0.028250404470073764,1.0976315818872604,0.0
2020-07-07,5899.181887260318,1094075.1,1099974.2818872605,"{'510300': {'shares': 75400.0, 'price': 4.245, 'value': 320073.0, 'profit_pct': 12.15972601849355}, '159915': {'shares': 121700.0, 'price': 2.503, 'value': 304615.10000000003, 'profit_pct': 6.767698569577303}, '511260': {'shares': 2200.0, 'price': 105.983, 'value': 233162.6, 'profit_pct': -1.4482301740406691}, '518880': {'shares': 60400.0, 'price': 3.911, 'value': 236224.4, 'profit_pct': -0.810030284516182}}",0.0021343226986709762,1.0999742818872604,0.0
2020-07-08,5899.181887260318,1107625.4000000001,1113524.5818872605,"{'510300': {'shares': 75400.0, 'price': 4.307, 'value': 324747.80000000005, 'profit_pct': 13.797865715347882}, '159915': {'shares': 121700.0, 'price': 2.574, 'value': 313255.8, 'profit_pct': 9.79626692692447}, '511260': {'shares': 2200.0, 'price': 105.623, 'value': 232370.6, 'profit_pct': -1.782987985551433}, '518880': {'shares': 60400.0, 'price': 3.928, 'value': 237251.19999999998, 'profit_pct': -0.37887981528498393}}",0.012318742558918183,1.1135245818872606,0.0
2020-07-09,5899.181887260318,1126529.6,1132428.7818872605,"{'510300': {'shares': 75400.0, 'price': 4.381, 'value': 330327.4, 'profit_pct': 15.753064708367553}, '159915': {'shares': 121700.0, 'price': 2.674, 'value': 325425.8, 'profit_pct': 14.061856162624725}, '511260': {'shares': 2200.0, 'price': 105.434, 'value': 231954.8, 'profit_pct': -1.9587358365945913}, '518880': {'shares': 60400.0, 'price': 3.954, 'value': 238821.6, 'profit_pct': 0.28052678471568177}}",0.016976904064353926,1.1324287818872605,0.0
2020-07-10,5899.181887260318,1120215.7000000002,1126114.8818872606,"{'510300': {'shares': 75400.0, 'price': 4.294, 'value': 323767.6, 'profit_pct': 13.45438481116873}, '159915': {'shares': 121700.0, 'price': 2.685, 'value': 326764.5, 'profit_pct': 14.53107097855176}, '511260': {'shares': 2200.0, 'price': 105.706, 'value': 232553.2, 'profit_pct': -1.7058077123420081}, '518880': {'shares': 60400.0, 'price': 3.926, 'value': 237130.40000000002, 'profit_pct': -0.4296033999004137}}",-0.005575538259878443,1.1261148818872606,-0.5575538259878443
2020-07-13,5899.181887260318,1142366.2,1148265.3818872604,"{'510300': {'shares': 75400.0, 'price': 4.394, 'value': 331307.60000000003, 'profit_pct': 16.09654561254668}, '159915': {'shares': 121700.0, 'price': 2.802, 'value': 341003.4, 'profit_pct': 19.521810384321054}, '511260': {'shares': 2200.0, 'price': 105.518, 'value': 232139.6, 'profit_pct': -1.8806256805754096}, '518880': {'shares': 60400.0, 'price': 3.939, 'value': 237915.6, 'profit_pct': -0.09990009990008648}}",0.019669840401076666,1.1482653818872604,0.0
2020-07-14,5899.181887260318,1135584.3,1141483.4818872605,"{'510300': {'shares': 75400.0, 'price': 4.351, 'value': 328065.4, 'profit_pct': 14.960416467954163}, '159915': {'shares': 121700.0, 'price': 2.767, 'value': 336743.89999999997, 'profit_pct': 18.02885415182596}, '511260': {'shares': 2200.0, 'price': 105.955, 'value': 233101.0, 'profit_pct': -1.474266892713734}, '518880': {'shares': 60400.0, 'price': 3.935, 'value': 237674.0, 'profit_pct': -0.20134726913095727}}",-0.005906213064486354,1.1414834818872603,-0.5906213064486354
2020-07-15,5899.181887260318,1126905.6,1132804.7818872605,"{'510300': {'shares': 75400.0, 'price': 4.293, 'value': 323692.2, 'profit_pct': 13.427963203154963}, '159915': {'shares': 121700.0, 'price': 2.722, 'value': 331267.4, 'profit_pct': 16.10933899576085}, '511260': {'shares': 2200.0, 'price': 106.35, 'value': 233970.0, 'profit_pct': -1.1069631828616489}, '518880': {'shares': 60400.0, 'price': 3.94, 'value': 237976.0, 'profit_pct': -0.07453830759237161}}",-0.007603000952454475,1.1328047818872604,-1.3464309073386138
2020-07-16,5899.181887260318,1089544.6,1095443.7818872605,"{'510300': {'shares': 75400.0, 'price': 4.065, 'value': 306501.00000000006, 'profit_pct': 7.403836576013267}, '159915': {'shares': 121700.0, 'price': 2.558, 'value': 311308.6, 'profit_pct': 9.11377264921243}, '511260': {'shares': 2200.0, 'price': 106.611, 'value': 234544.2, 'profit_pct': -0.8642637695163352}, '518880': {'shares': 60400.0, 'price': 3.927, 'value': 237190.8, 'profit_pct': -0.4042416075926989}}",-0.032980969534535665,1.0954437818872604,-4.600121264056889
2020-07-17,5899.181887260318,1094234.7,1100133.8818872604,"{'510300': {'shares': 75400.0, 'price': 4.114, 'value': 310195.6, 'profit_pct': 8.698495368688445}, '159915': {'shares': 121700.0, 'price': 2.583, 'value': 314351.10000000003, 'profit_pct': 10.180169958137508}, '511260': {'shares': 2200.0, 'price': 106.312, 'value': 233886.4, 'profit_pct': -1.1422987296322265}, '518880': {'shares': 60400.0, 'price': 3.904, 'value': 235801.6, 'profit_pct': -0.9875628306702087}}",0.004281461155331678,1.1001338818872604,-4.191670389025603
2020-07-20,5899.181887260318,1107865.2999999998,1113764.4818872602,"{'510300': {'shares': 75400.0, 'price': 4.236, 'value': 319394.39999999997, 'profit_pct': 11.921931546369526}, '159915': {'shares': 121700.0, 'price': 2.611, 'value': 317758.7, 'profit_pct': 11.374534944133579}, '511260': {'shares': 2200.0, 'price': 106.201, 'value': 233642.19999999998, 'profit_pct': -1.2455157215147161}, '518880': {'shares': 60400.0, 'price': 3.925, 'value': 237070.0, 'profit_pct': -0.4549651922081398}}",0.012389946555065423,1.1137644818872603,-3.0046103056155293
2020-07-21,5899.181887260318,1114364.7,1120263.8818872604,"{'510300': {'shares': 75400.0, 'price': 4.248, 'value': 320299.2, 'profit_pct': 12.238990842534893}, '159915': {'shares': 121700.0, 'price': 2.643, 'value': 321653.1, 'profit_pct': 12.739523499557642}, '511260': {'shares': 2200.0, 'price': 106.26, 'value': 233772.0, 'profit_pct': -1.19065263573933}, '518880': {'shares': 60400.0, 'price': 3.951, 'value': 238640.4, 'profit_pct': 0.20444140779252587}}",0.005835524570676709,1.1202638818872603,-2.43859132581159
2020-07-22,5899.181887260318,1129682.0,1135581.1818872604,"{'510300': {'shares': 75400.0, 'price': 4.301, 'value': 324295.4, 'profit_pct': 13.639336067265198}, '159915': {'shares': 121700.0, 'price': 2.678, 'value': 325912.6, 'profit_pct': 14.232479732052736}, '511260': {'shares': 2200.0, 'price': 106.944, 'value': 235276.80000000002, 'profit_pct': -0.5546127938688795}, '518880': {'shares': 60400.0, 'price': 4.043, 'value': 244197.2, 'profit_pct': 2.5377263001025536}}",0.013672939249095073,1.1355811818872603,-1.104640111953259
2020-07-23,5899.181887260318,1132806.5999999999,1138705.7818872603,"{'510300': {'shares': 75400.0, 'price': 4.275, 'value': 322335.0, 'profit_pct': 12.95237425890694}, '159915': {'shares': 121700.0, 'price': 2.706, 'value': 329320.2, 'profit_pct': 15.426844718048807}, '511260': {'shares': 2200.0, 'price': 107.075, 'value': 235565.0, 'profit_pct': -0.43279814579135106}, '518880': {'shares': 60400.0, 'price': 4.066, 'value': 245586.4, 'profit_pct': 3.1210475231800525}}",0.002751542602006607,1.1387057818872603,-0.8325253160805235
2020-07-24,5899.181887260318,1099258.7,1105157.8818872604,"{'510300': {'shares': 75400.0, 'price': 4.063, 'value': 306350.19999999995, 'profit_pct': 7.35099335998569}, '159915': {'shares': 121700.0, 'price': 2.537, 'value': 308752.89999999997, 'profit_pct': 8.21799890971538}, '511260': {'shares': 2200.0, 'price': 107.26, 'value': 235972.0, 'profit_pct': -0.2607698259872061}, '518880': {'shares': 60400.0, 'price': 4.109, 'value': 248183.6, 'profit_pct': 4.211604592411916}}",-0.029461429399610606,1.1051578818872603,-3.754140870218481
2020-07-27,5899.181887260318,1107527.0,1113426.1818872604,"{'510300': {'shares': 75400.0, 'price': 4.091, 'value': 308461.4, 'profit_pct': 8.090798384371526}, '159915': {'shares': 121700.0, 'price': 2.54, 'value': 309118.0, 'profit_pct': 8.345966586786394}, '511260': {'shares': 2200.0, 'price': 107.312, 'value': 236086.4, 'profit_pct': -0.21241591988010264}, '518880': {'shares': 60400.0, 'price': 4.203, 'value': 253861.2, 'profit_pct': 6.595613069337385}}",0.007481555473214829,1.1134261818872604,-3.034072136071808
2020-07-28,5899.181887260318,1113233.3,1119132.4818872605,"{'510300': {'shares': 75400.0, 'price': 4.126, 'value': 311100.4, 'profit_pct': 9.01555466485381}, '159915': {'shares': 121700.0, 'price': 2.573, 'value': 313134.1, 'profit_pct': 9.753611034567474}, '511260': {'shares': 2200.0, 'price': 107.018, 'value': 235439.6, 'profit_pct': -0.4858014659472242}, '518880': {'shares': 60400.0, 'price': 4.198, 'value': 253559.2, 'profit_pct': 6.4688041077988}}",0.00512499175322767,1.1191324818872606,-2.5371225554251087
2020-07-29,5899.181887260318,1136321.6,1142220.7818872605,"{'510300': {'shares': 75400.0, 'price': 4.258, 'value': 321053.2, 'profit_pct': 12.50320692267268}, '159915': {'shares': 121700.0, 'price': 2.68, 'value': 326156.0, 'profit_pct': 14.31779151676675}, '511260': {'shares': 2200.0, 'price': 106.85, 'value': 235070.0, 'profit_pct': -0.6420217779855869}, '518880': {'shares': 60400.0, 'price': 4.206, 'value': 254042.40000000002, 'profit_pct': 6.671698446260541}}",0.020630533358360736,1.1422207818872605,-0.5264114111029894
2020-07-30,5899.181887260318,1127858.2000000002,1133757.3818872606,"{'510300': {'shares': 75400.0, 'price': 4.223, 'value': 318414.2, 'profit_pct': 11.578450642190399}, '159915': {'shares': 121700.0, 'price': 2.652, 'value': 322748.4, 'profit_pct': 13.12342653077068}, '511260': {'shares': 2200.0, 'price': 106.63, 'value': 234586.0, 'profit_pct': -0.846595996131053}, '518880': {'shares': 60400.0, 'price': 4.174, 'value': 252109.60000000003, 'profit_pct': 5.860121092413575}}",-0.007409600783148118,1.1337573818872606,-1.2634709910138375
2020-07-31,5899.181887260318,1139040.2000000002,1144939.3818872606,"{'510300': {'shares': 75400.0, 'price': 4.259, 'value': 321128.60000000003, 'profit_pct': 12.529628530686468}, '159915': {'shares': 121700.0, 'price': 2.708, 'value': 329563.60000000003, 'profit_pct': 15.512156502762823}, '511260': {'shares': 2200.0, 'price': 106.228, 'value': 233701.59999999998, 'profit_pct': -1.2204088856514077}, '518880': {'shares': 60400.0, 'price': 4.216, 'value': 254646.40000000002, 'profit_pct': 6.925316369337713}}",0.009862780325528231,1.1449393818872606,-0.2896542952930625
2020-08-03,12169.171643160342,1142686.2,1154855.3716431602,"{'510300': {'shares': 72900.0, 'price': 4.334, 'value': 315948.6, 'profit_pct': -0.09990009990008084}, '159915': {'shares': 114000.0, 'price': 2.774, 'value': 316236.0, 'profit_pct': -0.09990009990008587}, '511260': {'shares': 2400.0, 'price': 106.309, 'value': 255141.6, 'profit_pct': -0.09990009990008279}, '518880': {'shares': 60800.0, 'price': 4.2, 'value': 255360.0, 'profit_pct': -0.09990009990009946}}",0.008660711573703184,1.1548553716431602,0.0
2020-08-04,12169.171643160342,1139289.0,1151458.1716431603,"{'510300': {'shares': 72900.0, 'price': 4.338, 'value': 316240.2, 'profit_pct': -0.007698807883365464}, '159915': {'shares': 114000.0, 'price': 2.738, 'value': 312132.0, 'profit_pct': -1.3963685917543036}, '511260': {'shares': 2400.0, 'price': 106.33, 'value': 255192.0, 'profit_pct': -0.0801660971542929}, '518880': {'shares': 60800.0, 'price': 4.206, 'value': 255724.80000000002, 'profit_pct': 0.04281432852862009}}",-0.0029416670549545776,1.1514581716431602,-0.29416670549545776
2020-08-05,12169.171643160342,1149559.2,1161728.3716431602,"{'510300': {'shares': 72900.0, 'price': 4.34, 'value': 316386.0, 'profit_pct': 0.03840183812498199}, '159915': {'shares': 114000.0, 'price': 2.763, 'value': 314982.0, 'profit_pct': -0.4960432501888786}, '511260': {'shares': 2400.0, 'price': 106.473, 'value': 255535.2, 'profit_pct': 0.05421306440036716}, '518880': {'shares': 60800.0, 'price': 4.32, 'value': 262656.0, 'profit_pct': 2.7543884686741857}}",0.008919299244143808,1.1617283716431603,0.0
2020-08-06,12169.171643160342,1145333.4,1157502.5716431602,"{'510300': {'shares': 72900.0, 'price': 4.322, 'value': 315073.8, 'profit_pct': -0.37650397595018603}, '159915': {'shares': 114000.0, 'price': 2.719, 'value': 309966.0, 'profit_pct': -2.080615851344034}, '511260': {'shares': 2400.0, 'price': 106.513, 'value': 255631.2, 'profit_pct': 0.09180164105901903}, '518880': {'shares': 60800.0, 'price': 4.353, 'value': 264662.39999999997, 'profit_pct': 3.539317825032101}}",-0.0036375112316685554,1.1575025716431602,-0.36375112316685554
2020-08-07,12169.171643160342,1135959.7999999998,1148128.97164316,"{'510300': {'shares': 72900.0, 'price': 4.274, 'value': 311574.6, 'profit_pct': -1.4829194801506476}, '159915': {'shares': 114000.0, 'price': 2.657, 'value': 302898.0, 'profit_pct': -4.31342269842629}, '511260': {'shares': 2400.0, 'price': 106.377, 'value': 255304.8, 'profit_pct': -0.03599951958038664}, '518880': {'shares': 60800.0, 'price': 4.378, 'value': 266182.4, 'profit_pct': 4.133961276818419}}",-0.008098124556815134,1.1481289716431602,-1.170617876945279
2020-08-10,12169.171643160342,1133793.4,1145962.5716431602,"{'510300': {'shares': 72900.0, 'price': 4.29, 'value': 312741.0, 'profit_pct': -1.114114312083827}, '159915': {'shares': 114000.0, 'price': 2.641, 'value': 301074.0, 'profit_pct': -4.889630917028164}, '511260': {'shares': 2400.0, 'price': 106.483, 'value': 255559.2, 'profit_pct': 0.06361020856503347}, '518880': {'shares': 60800.0, 'price': 4.349, 'value': 264419.2, 'profit_pct': 3.444174872746302}}",-0.001886896031287666,1.1459625716431603,-1.3570986458478873
2020-08-11,12169.171643160342,1119549.0999999999,1131718.2716431601,"{'510300': {'shares': 72900.0, 'price': 4.243, 'value': 309314.7, 'profit_pct': -2.1974794932801047}, '159915': {'shares': 114000.0, 'price': 2.6, 'value': 296400.0, 'profit_pct': -6.366164477195464}, '511260': {'shares': 2400.0, 'price': 106.355, 'value': 255252.0, 'profit_pct': -0.05667323674263382}, '518880': {'shares': 60800.0, 'price': 4.253, 'value': 258582.4, 'profit_pct': 1.160744017886874}}",-0.012429987115177399,1.1317182716431602,-2.58322863868371
2020-08-12,12169.171643160342,1094819.5,1106988.6716431603,"{'510300': {'shares': 72900.0, 'price': 4.211, 'value': 306981.9, 'profit_pct': -2.9350898294137457}, '159915': {'shares': 114000.0, 'price': 2.548, 'value': 290472.0, 'profit_pct': -8.238841187651555}, '511260': {'shares': 2400.0, 'price': 106.181, 'value': 254834.4, 'profit_pct': -0.2201835452077501}, '518880': {'shares': 60800.0, 'price': 3.989, 'value': 242531.19999999998, 'profit_pct': -5.1186908329765535}}",-0.02185137469247933,1.1069886716431603,-4.711919011031429
2020-08-13,12169.171643160342,1096875.2,1109044.3716431602,"{'510300': {'shares': 72900.0, 'price': 4.196, 'value': 305888.39999999997, 'profit_pct': -3.280844674476403}, '159915': {'shares': 114000.0, 'price': 2.535, 'value': 288990.0, 'profit_pct': -8.707010365265575}, '511260': {'shares': 2400.0, 'price': 106.464, 'value': 255513.6, 'profit_pct': 0.04575563465217149}, '518880': {'shares': 60800.0, 'price': 4.054, 'value': 246483.2, 'profit_pct': -3.572617858332141}}",0.0018570199069414262,1.1090443716431602,-4.5349671477406766
2020-08-14,12169.171643160342,1110685.9,1122855.0716431602,"{'510300': {'shares': 72900.0, 'price': 4.287, 'value': 312522.3, 'profit_pct': -1.1832652810963584}, '159915': {'shares': 114000.0, 'price': 2.579, 'value': 294006.0, 'profit_pct': -7.12243776411042}, '511260': {'shares': 2400.0, 'price': 106.503, 'value': 255607.2, 'profit_pct': 0.08240449689435272}, '518880': {'shares': 60800.0, 'price': 4.088, 'value': 248550.4, 'profit_pct': -2.763902763902766}}",0.012452793010921726,1.1228550716431602,-3.346160853850655
2020-08-17,12169.171643160342,1123803.8,1135972.9716431603,"{'510300': {'shares': 72900.0, 'price': 4.386, 'value': 319739.4, 'profit_pct': 1.098716696317096}, '159915': {'shares': 114000.0, 'price': 2.607, 'value': 297198.0, 'profit_pct': -6.11407338155714}, '511260': {'shares': 2400.0, 'price': 106.593, 'value': 255823.2, 'profit_pct': 0.16697879437630941}, '518880': {'shares': 60800.0, 'price': 4.129, 'value': 251043.19999999998, 'profit_pct': -1.7886875029732314}}",0.011682629692186142,1.1359729716431604,-2.216989842778072
2020-08-18,12169.171643160342,1128979.0999999999,1141148.2716431601,"{'510300': {'shares': 72900.0, 'price': 4.379, 'value': 319229.1, 'profit_pct': 0.9373644352878494}, '159915': {'shares': 114000.0, 'price': 2.605, 'value': 296970.0, 'profit_pct': -6.186099408882382}, '511260': {'shares': 2400.0, 'price': 106.625, 'value': 255900.0, 'profit_pct': 0.1970496557032229}, '518880': {'shares': 60800.0, 'price': 4.225, 'value': 256879.99999999997, 'profit_pct': 0.4947433518861967}}",0.004555830225884572,1.1411482716431602,-1.7715070495258223
2020-08-19,12169.171643160342,1110856.7,1123025.8716431602,"{'510300': {'shares': 72900.0, 'price': 4.303, 'value': 313688.7, 'profit_pct': -0.814460113029538}, '159915': {'shares': 114000.0, 'price': 2.524, 'value': 287736.0, 'profit_pct': -9.103153515554368}, '511260': {'shares': 2400.0, 'price': 106.446, 'value': 255470.4, 'profit_pct': 0.02884077515578015}, '518880': {'shares': 60800.0, 'price': 4.177, 'value': 253961.59999999998, 'profit_pct': -0.6469720755435173}}",-0.01588084603055584,1.1230258716431603,-3.331458621885841
2020-08-20,12169.171643160342,1098716.8,1110885.9716431603,"{'510300': {'shares': 72900.0, 'price': 4.252, 'value': 309970.8, 'profit_pct': -1.9900265862425313}, '159915': {'shares': 114000.0, 'price': 2.503, 'value': 285342.0, 'profit_pct': -9.859426802469324}, '511260': {'shares': 2400.0, 'price': 106.189, 'value': 254853.59999999998, 'profit_pct': -0.21266582987602506}, '518880': {'shares': 60800.0, 'price': 4.088, 'value': 248550.4, 'profit_pct': -2.763902763902766}}",-0.010809991387141782,1.1108859716431603,-4.376444721590811
2020-08-21,12169.171643160342,1107056.1,1119225.2716431604,"{'510300': {'shares': 72900.0, 'price': 4.293, 'value': 312959.7, 'profit_pct': -1.0449633430712957}, '159915': {'shares': 114000.0, 'price': 2.547, 'value': 290358.0, 'profit_pct': -8.274854201314168}, '511260': {'shares': 2400.0, 'price': 106.227, 'value': 254944.80000000002, 'profit_pct': -0.1769566820503011}, '518880': {'shares': 60800.0, 'price': 4.092, 'value': 248793.59999999998, 'profit_pct': -2.6687598116169666}}",0.007506891087718959,1.1192252716431603,-3.658609106695321
2020-08-24,12169.171643160342,1112885.9,1125055.0716431602,"{'510300': {'shares': 72900.0, 'price': 4.323, 'value': 315146.7, 'profit_pct': -0.35345365294600206}, '159915': {'shares': 114000.0, 'price': 2.598, 'value': 296172.0, 'profit_pct': -6.438190504520707}, '511260': {'shares': 2400.0, 'price': 106.209, 'value': 254901.6, 'profit_pct': -0.19387154154669245}, '518880': {'shares': 60800.0, 'price': 4.057, 'value': 246665.60000000003, 'profit_pct': -3.5012606441177816}}",0.005208781598936785,1.1250550716431602,-3.1567878425942997
