date,策略1：RRG多因子行业轮动,策略2：双均线动量轮动+空仓风控,策略3：网格交易,策略4：宏观因子择时,策略5：指数增强多因子选股
2020-08-13,1.0080775452142368,1.019843270620632,0.9998668279864269,1.0767700650012864,1.0003370710649604
2020-08-14,1.0119518726968215,0.9932397885710192,0.9993896227474338,1.0712626948452042,1.0035812326174915
2020-08-17,1.0050030121536715,1.0112155049048412,0.9975267827441409,1.0701298312812935,1.0081749804754794
2020-08-18,1.0090564360815384,1.0216874664991142,0.9944115353676993,1.068513228334039,1.0102055859416776
2020-08-19,1.013226426934698,1.026389054301171,0.9852302951570671,1.0669631443455267,1.012119296858476
2020-08-20,1.0126326415351223,1.015094441044253,0.982514031073221,1.060716476605696,1.0143001546208537
2020-08-21,1.0129941316828601,1.0073160130907761,0.9802843494425136,1.0678275848016088,1.0120413600702103
2020-08-24,1.0474594252557794,1.0090568971445804,0.9850143309610251,1.072368037934144,1.0098413399099022
2020-08-25,1.0273800378107414,1.0212776057737538,0.9881462820712147,1.0783414713507626,1.011418982095034
2020-08-26,1.0316985698952246,1.0292372739862645,0.9851896085477632,1.0749754318351863,1.018869115256386
2020-08-27,1.0150022854693022,1.0230553551289567,0.9848680288829863,1.0766912034659726,1.0147616292679331
2020-08-28,1.0491529713971002,1.0191081601777825,0.9780423717944314,1.0799737250556358,1.0121454822611338
2020-08-31,1.0609483917935176,1.0144846209691856,0.978007505952921,1.0729973935640855,1.0115359838308475
2020-09-01,1.0555421179810203,1.0113515829428386,0.9817894433989768,1.062701158164098,1.0122909273051741
2020-09-02,1.047109406417214,0.9960703030712001,0.977652689833286,1.0561879580604883,1.011313478525733
2020-09-03,1.0474250260675448,0.9956932391759189,0.9822781544965329,1.0531909451113515,1.0180617382348751
2020-09-04,1.0290600378456598,1.0014027704919166,0.9742208944107884,1.0563308800998499,1.0198294773560665
2020-09-07,1.0279063663010666,0.9992082409899183,0.9701667515876577,1.0752840826200651,1.0175066498719907
2020-09-08,1.031363056902843,1.0089420137226721,0.9747846627662038,1.0747261859317654,1.01916727731365
2020-09-09,1.0340208847903218,1.024939387569988,0.9683721019921548,1.071646880577423,1.0210548190448525
2020-09-10,1.0373944831527613,1.003072531670431,0.9735677503381363,1.0829347223866501,1.0250401361943997
2020-09-11,1.0355015165570365,1.0114275519825646,0.9775648729462777,1.0926421325251119,1.0264674306811938
2020-09-14,1.0397413310814962,0.9881482278892559,0.9771260701976296,1.073019800623051,1.0282116578406375
2020-09-15,1.0391348051217475,0.9937744676339435,0.9736749435426525,1.0773928063598446,1.024325848859706
2020-09-16,1.0329458036423051,0.997231647994652,0.9852287227456517,1.0948952862683785,1.0244686141182755
2020-09-17,1.0222959301767753,0.9575959304266739,0.990416513989982,1.1023712728316102,1.0247465082609126
2020-09-18,1.0218586457107663,0.9662065600419918,0.9825640915591812,1.1229116636807572,1.0292406663614138
2020-09-21,1.0170079978833317,0.9978860925032689,0.9832374012525068,1.136517262217912,1.0327231241586825
2020-09-22,1.0171085997564513,1.00392422555406,0.9883643680502724,1.143857297797592,1.029891970957244
2020-09-23,1.0195008070854594,1.0267207017909923,0.981691908570362,1.1486871182537584,1.03391327765519
2020-09-24,1.0343888817139388,1.0190827793593435,0.9838180965788558,1.1402650221969877,1.025750543475692
2020-09-25,1.0184098685558718,1.028617837040444,0.983052769539399,1.1503666391422573,1.0270094754789794
2020-09-28,1.0125326958632395,1.0429053537513022,0.9884281268356443,1.1530705932080423,1.023271922605574
2020-09-29,0.997890834182714,1.0265402726478374,0.9924598199399189,1.1436018408702002,1.0318801135005005
2020-09-30,1.0167326339006155,0.996047593118396,0.9871083960248555,1.1305941166843099,1.0291018039277395
2020-10-01,1.0177872716322,0.9699553724157712,0.9925473067669417,1.1146797423279424,1.0299521481861937
2020-10-02,1.0211750922433227,0.9538609168547373,0.9920782921914366,1.1038734315157253,1.031222126875408
2020-10-05,1.0330876300423997,0.9705903061695452,0.9865079185656519,1.1126617333681337,1.0279535917762106
2020-10-06,1.0302732209463783,0.9643873740526622,0.9835772447009987,1.0942627632604651,1.0274218568701758
2020-10-07,1.0227864997703744,0.9661568415811862,0.9837212780648651,1.0963845894376054,1.030213008742917
2020-10-08,1.0318226336732126,0.972922176236757,0.9862634602977254,1.0984422071940736,1.0299337718618542
2020-10-09,1.0242415289905655,0.9745910353407976,0.983544156915595,1.1096686748661808,1.0271046006960052
2020-10-12,1.0450046515187799,0.9853982475455769,0.9750838276988641,1.118038259115676,1.0250262514741866
2020-10-13,1.0343426644251223,0.9760162935859201,0.9758502551329234,1.1120963414530218,1.0256047751568933
2020-10-14,1.0051361684820792,0.9748880916911451,0.9699834019723295,1.1114029515571435,1.0306776485930111
2020-10-15,1.006733050425046,0.9689542707909264,0.9715250420900148,1.1044896280126955,1.0269788068031376
2020-10-16,0.9979232183657456,0.9598896536615474,0.966944969606575,1.1065330024443911,1.0311018545592767
2020-10-19,0.9821848961743642,0.9403500204330825,0.9639737267019334,1.1089958665185202,1.0294991732865997
2020-10-20,0.9856357153366487,0.9307599855101879,0.9551324858432121,1.1082209819025062,1.0284323190250995
2020-10-21,0.9717678189442086,0.9276716259225799,0.9492075745322702,1.0720613038016824,1.0311564016740529
2020-10-22,0.9733629713042048,0.9299940855894027,0.955206705014128,1.0888242527357483,1.0370680039978053
2020-10-23,0.9797868418114817,0.9395400820874835,0.9612340381843639,1.115842995453443,1.0382848568176224
2020-10-26,0.9675189844264889,0.9332682517430334,0.9677604076971323,1.109697166254524,1.0352573664027886
2020-10-27,0.9549430110843949,0.9348859382322285,0.9635759804671004,1.1034394605170232,1.0337014470254975
2020-10-28,0.962316646207906,0.9319333263460436,0.9557129959817438,1.104821092563917,1.0339672219068974
2020-10-29,0.9552755682728865,0.9446113247655001,0.9439949649872194,1.1190774411912607,1.035758708950082
2020-10-30,0.9535401136194428,0.9509390433952922,0.940555337692443,1.127652158810501,1.0385342305189191
2020-11-02,0.9686118892736915,0.9388245174799787,0.9372402169877359,1.1012135955280082,1.0381571290495748
2020-11-03,0.9712295505136769,0.950639126251251,0.9258963906892836,1.1070590023299458,1.035564241003342
2020-11-04,0.9711424450165098,0.946462290337983,0.9301210270421318,1.1032524587610149,1.0394758122599215
2020-11-05,0.974362972902983,0.9473608957803975,0.9248051915958123,1.1156474276058532,1.0429751817486776
2020-11-06,0.9633770242554434,0.9591831560657663,0.9349006185629307,1.112567419934059,1.0450419140451652
2020-11-09,0.9600100208405913,0.9346951349437674,0.9363195583708468,1.1054862770975384,1.0404666403747782
2020-11-10,0.9553091336314539,0.9472688073251364,0.9419690198593627,1.1051548584329536,1.041808552786272
2020-11-11,0.9711823855672241,0.9305552315061036,0.9270213981135017,1.0945011999729808,1.0448995532142076
2020-11-12,0.9701358640823566,0.9346423432293158,0.9018658571477547,1.0904942403368085,1.0469286470263897
2020-11-13,0.9706379076196028,0.9525568868877421,0.8945445435920686,1.103161121911221,1.0522984919286968
2020-11-16,0.9781692328814617,0.9494914417082674,0.9081618367067953,1.1172404463857184,1.0519103314761027
2020-11-17,0.9900909493710499,0.9968753538161268,0.9030813045639594,1.1008290232411553,1.0523024568499368
2020-11-18,1.002148730201691,0.9430760066479125,0.9166115398644821,1.0843126924785227,1.0548256118743549
2020-11-19,1.0116993783694797,0.9330619601915419,0.913907678708104,1.069879401224185,1.0569080660257673
2020-11-20,1.0139929933511802,0.9372969898126796,0.9029073989319235,1.072149991630856,1.0545662004456202
2020-11-23,1.0167538830293876,0.9248663656388815,0.8911074652535296,1.076362299544704,1.0566230922829272
2020-11-24,1.0277167594439782,0.8857716175553085,0.8937696613531886,1.0883616742312776,1.0528289448861181
2020-11-25,1.0235598536127108,0.8755030638996417,0.8777564444450598,1.061600586196087,1.0584239913778202
2020-11-26,1.0039302743008867,0.8892032001872815,0.8672688636717975,1.0641249298777375,1.0586426111916578
2020-11-27,1.022760517949656,0.8897373459493847,0.86411241218886,1.0560696796413005,1.0561758642934365
2020-11-30,1.005614891192619,0.8824546211777622,0.8568896121577804,1.0529675487860182,1.0563526147051736
2020-12-01,1.0053955515916553,0.8746642977742093,0.8485656289183185,1.0543006102510133,1.0630152727377042
2020-12-02,1.000855411358416,0.8794487342744436,0.8280394556522183,1.0579757912375547,1.068238257535851
2020-12-03,0.9980818115995096,0.8877056446355064,0.8297543878700203,1.0581403244976928,1.0708099410561667
2020-12-04,1.010429229391828,0.8791739694600602,0.8366374819707804,1.065801884132689,1.0674578423151149
2020-12-07,1.0064474145615572,0.87598860484662,0.8365833914874923,1.067363666680613,1.0690702824708036
2020-12-08,1.0137592953039827,0.8730262334642509,0.8297356713735755,1.0550561517577388,1.0667277284758807
2020-12-09,1.0238782529531778,0.8710232682943319,0.8345306829221685,1.0714213204001866,1.0688207438026347
2020-12-10,1.0340966426254627,0.8568585932325941,0.824544692896186,1.0726822247076886,1.0729691962030468
2020-12-11,1.035749310175209,0.8521812713700379,0.8200930481612809,1.065381685913563,1.078193493616173
2020-12-14,1.057992090947675,0.8549172893938977,0.8009345879376745,1.0803155663356632,1.0790307886339987
2020-12-15,1.0427654027137563,0.8583890711990955,0.8007421269496213,1.083779377898143,1.0775532520830804
2020-12-16,1.058293898572301,0.8644674232105389,0.7931686880508311,1.0718744309044783,1.0671889652794975
2020-12-17,1.0428645953079576,0.8546773615305798,0.7926794887688058,1.0721076807039982,1.0648154725991672
2020-12-18,1.0397910848593608,0.8534525854086661,0.7979563383223821,1.0790796683232413,1.0673650230882548
2020-12-21,1.0427362916653273,0.8323629862847624,0.7867158949168274,1.077980019802157,1.072206939969081
2020-12-22,1.027557951458068,0.815960724429719,0.7850576681023326,1.0798101840844858,1.0720531196228487
2020-12-23,1.03070223461604,0.8164977570057658,0.8048318531350439,1.084002604955927,1.0723312500218716
2020-12-24,1.0318394596577498,0.8246593979167604,0.7863621586885418,1.0783604932869064,1.0679047682861065
2020-12-25,1.0347900721643528,0.8278478342238428,0.7847073113727548,1.0806854082425552,1.0654671476961561
2020-12-28,1.061979855104116,0.8121569407279622,0.7780132366261424,1.0715753181108005,1.0589090046941856
2020-12-29,1.0723389727183408,0.8148373940059893,0.7637309717891874,1.0666735584189022,1.0631164389524812
2020-12-30,1.088683996465553,0.804744948743501,0.764134450473677,1.0714042152610557,1.061747471917604
2020-12-31,1.0936765581101529,0.8223248055973639,0.7613277526875281,1.0711629009809067,1.0619769940546624
2021-01-01,1.0757039800843844,0.8287903792984803,0.7537327525220215,1.0732015557418666,1.0592249864825831
2021-01-04,1.077753908818716,0.8253171594257425,0.7532231555836824,1.08767193993926,1.0643812534334016
2021-01-05,1.091957286277738,0.8322598285788587,0.755592531171804,1.1069002402944608,1.0677804233661712
2021-01-06,1.1120846428485298,0.8519744299985091,0.7532313180918431,1.1110772722505349,1.0696335267096357
2021-01-07,1.1025263180993192,0.8364567060232552,0.7629124601066106,1.1020823892755964,1.0723552060410884
2021-01-08,1.1142573463387095,0.8360401169861332,0.7838515709374676,1.0881048929878636,1.0743651030094477
2021-01-11,1.1018579279194411,0.810856555355354,0.8054873285631761,1.0961437272191024,1.0858470547153247
2021-01-12,1.092903765181757,0.8249989591754208,0.8036460732004346,1.094926764001416,1.0909180928718818
2021-01-13,1.1095481563343508,0.8273485286174723,0.7996380474752555,1.101036818933402,1.0920916077371345
2021-01-14,1.1207550889987221,0.8255495968761216,0.8016888738086079,1.1021499422472076,1.0988231741227616
2021-01-15,1.1263026375593383,0.8272612019850899,0.80443940124307,1.1018158244053744,1.0944071693870414
2021-01-18,1.1309016747355385,0.832857603202884,0.8018499481370197,1.1173253740124485,1.0976996874593354
2021-01-19,1.155165679522992,0.8277952401613687,0.8137775561943447,1.1154271124194892,1.1108018445365986
2021-01-20,1.1707725888066944,0.8209320936160139,0.8443555841158569,1.1102420885851407,1.1129965117027287
2021-01-21,1.1689513105801956,0.8173389587822828,0.8433502030774106,1.091575511373907,1.1134044209626706
2021-01-22,1.1683278571710922,0.8289101753803673,0.8206602916118739,1.0772739220754355,1.115514206888549
2021-01-25,1.1595527868237756,0.7997703804406059,0.8246171019305291,1.0750757461474678,1.1155743716868942
2021-01-26,1.1604887237507238,0.7976952348518397,0.8135081911975635,1.0727659151772297,1.1201793454833362
2021-01-27,1.1571665829554472,0.7976238976483219,0.8214822840988341,1.0702352856189568,1.112625406398454
2021-01-28,1.1597346309339422,0.7908576945771156,0.8114949776432374,1.060748403173796,1.1231029687038954
2021-01-29,1.1510261264600412,0.8262430500052343,0.7987913881144959,1.0856109773744107,1.110586753606331
2021-02-01,1.153232248133351,0.8061972225330694,0.8015810651444816,1.0689592461074415,1.116948686609266
2021-02-02,1.1900815008559242,0.8042416616836777,0.8125516145955788,1.0611452536993025,1.116744555978666
2021-02-03,1.2035187496428348,0.8155470307930285,0.799108532055687,1.0804624810035803,1.120485930195424
2021-02-04,1.1911812779922604,0.8097702490965898,0.7972471345447586,1.0736409168228296,1.1238770164515686
2021-02-05,1.2010739223960056,0.8178792968197647,0.8014376277076743,1.084764836903269,1.1108404705135277
2021-02-08,1.2012818295016376,0.7948559647412949,0.8021037413652379,1.072638056182213,1.113370902353506
2021-02-09,1.2182349743833345,0.7974880196679364,0.801563756465132,1.0782197562419769,1.107033627615242
2021-02-10,1.233787990576245,0.8323273090323443,0.804205608852056,1.0853661348059223,1.1078941182284523
2021-02-11,1.2162480302150036,0.8255151979759802,0.7945560716876078,1.081265841895476,1.1204100300971755
2021-02-12,1.2178739175784645,0.8214869721599038,0.7745119594295471,1.0752192116493722,1.1130784663639033
2021-02-15,1.20009542973585,0.8371892948923104,0.7674970472643272,1.0899197659963344,1.1049181947450417
2021-02-16,1.1863561134373988,0.8522071581982408,0.7581494168728704,1.1173438259336403,1.1074050156503827
2021-02-17,1.1760516891148065,0.8811003341849154,0.7620585994722435,1.1454380030768565,1.1121416000995161
2021-02-18,1.1684952902395618,0.906928932052791,0.7857572549768204,1.170411475662673,1.1172446860406333
2021-02-19,1.1613526072165061,0.9139999236771681,0.7825948327544142,1.1640788378870977,1.1196519167711898
2021-02-22,1.1696752900778924,0.9512031136229248,0.7766933710062823,1.188402065337547,1.1214940838140461
2021-02-23,1.1746139898870445,0.9206384954730201,0.7913103926907863,1.1689619314242539,1.1197131154825406
2021-02-24,1.1683547096817253,0.9228638101771106,0.7860521068379756,1.1603834487889726,1.1253996083497966
2021-02-25,1.1687695465378387,0.9465799126857923,0.7787426887849676,1.1777114689301418,1.1246366968085004
2021-02-26,1.1663040871012997,0.9499199058147006,0.7783894387605798,1.187361403532152,1.1315795854698836
2021-03-01,1.1782667792878763,0.9568584120553332,0.7780549555174978,1.1910334852767155,1.1274385273389154
2021-03-02,1.1587129315173492,0.9741063964181222,0.7671956919095999,1.2073955838100634,1.1247092592135957
2021-03-03,1.162665837171249,0.9797183196410786,0.7694677697764004,1.2206029704784418,1.1302266437784865
2021-03-04,1.1775033338400565,0.9842557759545629,0.7659673071222713,1.2211002536578208,1.1403212236648768
2021-03-05,1.1841816404492753,0.9916494883024128,0.7562742480549023,1.2406200540830608,1.1430913966250864
2021-03-08,1.198356255292733,0.9819234963922145,0.7418371408726516,1.2308025893400405,1.1386026067927164
2021-03-09,1.1852767173456564,0.9771691659279231,0.7523570811609395,1.226326133330097,1.1424013398214228
2021-03-10,1.1920882646604687,1.00538282429127,0.7518296096902,1.2416020847203366,1.1313037268838106
2021-03-11,1.1884269659000555,0.9845432274717745,0.7558202165883072,1.2288928261084546,1.1301455764567823
2021-03-12,1.2063569849814544,0.9854379069807505,0.758581803592777,1.2190011138231245,1.1307860888243944
2021-03-15,1.1865624474329932,0.9814524671712155,0.7679843917091537,1.2244691273449761,1.1386503524372429
2021-03-16,1.1881763535926657,0.9947680678377733,0.7773163015852423,1.2444239731297122,1.138056440020326
2021-03-17,1.1961439483165632,0.992541422850982,0.7776118815566727,1.2486291698910341,1.1428641865962779
2021-03-18,1.2023180145319505,0.9869986742115181,0.7932843122485932,1.2572011258537454,1.1269429510861422
2021-03-19,1.2023861503091906,0.9771537163449917,0.7864083625648643,1.2516297389394793,1.130435796386765
2021-03-22,1.216222987547352,0.9593141981132959,0.7583476380536815,1.257986966448004,1.1215485661032054
2021-03-23,1.222777381142592,0.9656335753690125,0.7604909389296575,1.2548681791527263,1.1212559687833918
2021-03-24,1.2360298531916691,0.9726015358051741,0.7513354750237738,1.2491664059789171,1.123521121969198
2021-03-25,1.259789823588955,0.9622564350671866,0.7606574805926801,1.2510102546367836,1.1184239880334534
2021-03-26,1.2593095056233479,0.9666694875544816,0.7662216899477285,1.2438022359287462,1.1196624909310169
2021-03-29,1.2750872964122895,0.9601174087163471,0.7826067408614714,1.2671365176985638,1.1092749493962524
2021-03-30,1.263104599038537,0.9534453598428184,0.7986289471413808,1.2717885495318646,1.1075388751031567
2021-03-31,1.2558766211120023,0.9648998664307888,0.8113840667701078,1.2783096154263445,1.1043504866715033
2021-04-01,1.2392893738808681,0.9620156161152361,0.7948425548395037,1.2621032430230574,1.1006020828150564
2021-04-02,1.242171910961501,0.9567791915773357,0.7783378514764208,1.2536654603272597,1.098631793054961
2021-04-05,1.228888188618517,0.935813526700809,0.7620659028851575,1.2299221865811651,1.1034738225142184
2021-04-06,1.241872263171119,0.9273460331147907,0.7596253856225597,1.212191903183202,1.106603759435979
2021-04-07,1.2443499394862625,0.9361690666340534,0.7520049562638702,1.2178925984402367,1.1100232419011302
2021-04-08,1.2426690735359662,0.9304640993436383,0.7668318872047223,1.2235532542330239,1.1047743884735886
2021-04-09,1.2439934880446935,0.9293643878777618,0.7756462850077437,1.226905852855729,1.1017160195419
2021-04-12,1.2451802383664352,0.9322667452934094,0.7657191535980151,1.2133564094142082,1.0933895260562847
2021-04-13,1.2458965718859512,0.9477637389659209,0.7521577365324578,1.200724040552786,1.0921007682209112
2021-04-14,1.2710276986649618,0.9554320380713759,0.7604661780305682,1.2046416522250198,1.102347887155006
2021-04-15,1.2660022800583233,0.9627376996884525,0.7689467965821433,1.2064593971627444,1.1125083892201144
2021-04-16,1.2612342382432238,0.9844161702932566,0.7619940905495962,1.1941001252502241,1.120687229516952
2021-04-19,1.256494444561105,0.9852385662707447,0.7664087862623004,1.191027257984229,1.1240947794812834
2021-04-20,1.2704825044745052,0.9890672796223825,0.7566182788615965,1.2041376241580057,1.11227362912579
2021-04-21,1.270756646099606,0.9609868152862184,0.7598765602507201,1.2014199187284478,1.110592546509065
2021-04-22,1.2506794675700204,0.967032676448955,0.758432031001496,1.1792971598399347,1.1111072141901508
2021-04-23,1.2522884675139934,0.9721002712540254,0.7623080558912241,1.1871870250484333,1.117066508245201
2021-04-26,1.2660447118507778,0.9503360506134291,0.7550010676169617,1.1918287891362802,1.122634318458231
2021-04-27,1.272748547304478,0.97904374811253,0.7441012197826109,1.1870023854568987,1.1163690550559764
2021-04-28,1.280969693908981,0.9811464565715519,0.7656474374313399,1.1910177351951048,1.1246363327376074
2021-04-29,1.2884073079560776,0.9668674906173967,0.7637670413508443,1.1978179127845225,1.1267484447379388
2021-04-30,1.3125698073164331,0.9594287508344352,0.7601211753515078,1.1936223742766985,1.1240246062264359
2021-05-03,1.3213509432025656,0.938424956167801,0.7635921432431408,1.1835439386069542,1.1246987639959702
2021-05-04,1.3228742612695799,0.9375182245672575,0.7718942458754293,1.1968160001486987,1.11245677075322
2021-05-05,1.3173576380402552,0.9697788366020877,0.7834495944407857,1.1770632258497244,1.1128972123934127
2021-05-06,1.3038673961269465,0.9713700566993815,0.7807735703357493,1.176611371387659,1.1099289119566957
2021-05-07,1.3231465611528932,0.9490995236109006,0.7679628515452749,1.21256490167368,1.1109915758538789
2021-05-10,1.3037734499972038,0.9396935183077143,0.7685901399438007,1.2002124623791364,1.1170569897433056
2021-05-11,1.324442787689979,0.9183738917999738,0.7449320227960308,1.1983457241033384,1.114545799912157
2021-05-12,1.3142828919059122,0.9367129284807107,0.7403612607757628,1.198287625846664,1.1161927590250225
2021-05-13,1.3278217677425281,0.9591897246702075,0.7331874415011159,1.2150419457054682,1.1106868604367075
2021-05-14,1.3245884845433904,0.9410858449252183,0.7345929486092807,1.2065554312997668,1.111050070297947
2021-05-17,1.3193696494008877,0.9427175376117851,0.7265719085380604,1.206615468941462,1.113117879884807
2021-05-18,1.3085743073543654,0.9401003747383241,0.7018814943976864,1.2021168504620634,1.1218833491959583
2021-05-19,1.3082778749818609,0.9365648815451766,0.6949429816349234,1.2005867756182773,1.1205936510861003
2021-05-20,1.3262889702282252,0.9262373858582186,0.699409655801433,1.1883454010023617,1.1223671258149237
2021-05-21,1.3421045171926864,0.9141452417692645,0.7018075653633362,1.1754908090145126,1.112880894095907
2021-05-24,1.3328252605896995,0.9237228010052755,0.7079504461079034,1.190567858720241,1.107456262122932
2021-05-25,1.3116246326741277,0.9229145194044533,0.7092570596623171,1.1878947377732139,1.1117888287556084
2021-05-26,1.3357001095634808,0.870621795235501,0.7161325043420061,1.2035744990538346,1.1061050519537583
2021-05-27,1.341993076152403,0.8790615350772791,0.7180847509083182,1.199622631877756,1.1008634872262957
2021-05-28,1.346682183028609,0.8798079215648694,0.7199169630161144,1.2023515618520781,1.1148669610937336
2021-05-31,1.3421056491762315,0.8758677039799296,0.7214094783532586,1.2136672210805903,1.1187759904337418
2021-06-01,1.3179367392959065,0.8899576567543572,0.710203543845946,1.2134498715883442,1.1135634704851591
2021-06-02,1.320103945283179,0.8618963127947761,0.7181748052802659,1.1950862186911235,1.113034875119808
2021-06-03,1.3342630162457074,0.8519073876168595,0.7094892698785139,1.18776806333938,1.1203413058993226
2021-06-04,1.3303796264246777,0.8720752417341968,0.711814387526397,1.1773765186398542,1.1107967093725297
2021-06-07,1.3288564658024455,0.8915884198948953,0.7172385807048752,1.18428466909269,1.1223343193621795
2021-06-08,1.324753107789879,0.8918060181864106,0.7183224000728428,1.1773988129873691,1.1204210172214095
2021-06-09,1.3418996314394753,0.9200560068229835,0.7497322878516319,1.1899598051513776,1.1228077760890693
2021-06-10,1.3349117870372869,0.944414016038085,0.7371335732749423,1.1703209534795815,1.1127432830170083
2021-06-11,1.3291338012900185,0.9500668204441026,0.7322497915237953,1.1859366610653939,1.1109381767143276
2021-06-14,1.323031200364816,0.9519958768168032,0.7137505174011415,1.16404740535582,1.1105974092839095
2021-06-15,1.3384650279668346,0.9650409311201118,0.7149501197205195,1.1863202786466658,1.1138787813958468
2021-06-16,1.343050557482811,0.9285704136022056,0.7227087375951593,1.1909080405301553,1.1060302771031312
2021-06-17,1.3398151921872725,0.9516027419407045,0.736516592069126,1.2021013449079871,1.1112582795848127
2021-06-18,1.348449990271065,0.9526093976782505,0.7373339819338827,1.2173306999606077,1.1120929940034547
