date,cash,position_value,total_value,positions,return,equity,drawdown
2025-01-27,803857.0516101432,203328.0,1007185.0516101432,"{'021400': {'shares': 180000.0, 'price': 1.1296, 'value': 203328.0, 'profit_pct': 1.8789646153383572}}",0.002408567706203346,1.0071850516101433,0.0
2025-02-05,803901.0985718752,199476.0,1003377.0985718752,"{'021400': {'shares': 180000.0, 'price': 1.1082, 'value': 199476.0, 'profit_pct': -0.05110783753719787}}",-0.0037807878822072594,1.0033770985718753,-0.37807878822072594
2025-02-06,803945.1479471396,199638.0,1003583.1479471396,"{'021400': {'shares': 180000.0, 'price': 1.1091, 'value': 199638.0, 'profit_pct': 0.03006343384541051}}",0.00020535586825487506,1.0035831479471395,-0.3576208420930538
2025-02-07,803989.1997360683,200880.00000000003,1004869.1997360683,"{'021400': {'shares': 180000.0, 'price': 1.116, 'value': 200880.00000000003, 'profit_pct': 0.6523765144454882}}",0.0012814601277026938,1.0048691997360684,-0.22993310617275275
2025-02-10,804033.2539387936,200646.0,1004679.2539387936,"{'021400': {'shares': 180000.0, 'price': 1.1147, 'value': 200646.0, 'profit_pct': 0.5351291224483672}}",-0.00018902539487186676,1.0046792539387936,-0.2487921824637529
2025-02-11,804077.3105554478,201348.0,1005425.3105554478,"{'021400': {'shares': 180000.0, 'price': 1.1186, 'value': 201348.0, 'profit_pct': 0.8868712984397102}}",0.0007425818874327028,1.0054253105554478,-0.17471874228892625
2025-02-12,804121.3695861632,201402.0,1005523.3695861632,"{'021400': {'shares': 180000.0, 'price': 1.1189, 'value': 201402.0, 'profit_pct': 0.9139283889005798}}",9.75299007155428e-05,1.0055233695861632,-0.16498279251896397
2025-02-13,804165.431031072,201456.0,1005621.431031072,"{'021400': {'shares': 180000.0, 'price': 1.1192, 'value': 201456.0, 'profit_pct': 0.9409854793614493}}",9.752279049379808e-05,1.005621431031072,-0.15524660305188398
2025-02-14,804209.4948903067,201816.0,1006025.4948903067,"{'021400': {'shares': 180000.0, 'price': 1.1212, 'value': 201816.0, 'profit_pct': 1.1213660824339322}}",0.0004018051393559485,1.0060254948903067,-0.11512846799927035
2025-02-17,804253.5611639994,201006.0,1005259.5611639994,"{'021400': {'shares': 180000.0, 'price': 1.1167, 'value': 201006.0, 'profit_pct': 0.7155097255208502}}",-0.0007613462384379321,1.0052595611639994,-0.1911754392170173
2025-02-18,804297.6298522823,200340.0,1004637.6298522823,"{'021400': {'shares': 180000.0, 'price': 1.113, 'value': 200340.0, 'profit_pct': 0.38180560983675355}}",-0.0006186773404044388,1.0046376298522823,-0.25292489734516366
2025-02-19,804341.700955288,199818.00000000003,1004159.700955288,"{'021400': {'shares': 180000.0, 'price': 1.1101, 'value': 199818.00000000003, 'profit_pct': 0.12025373538166208}}",-0.0004757226713323348,1.004159700955288,-0.3003768423705866
2025-02-20,804385.7744731486,199350.0,1003735.7744731486,"{'021400': {'shares': 180000.0, 'price': 1.1075, 'value': 199350.0, 'profit_pct': -0.11424104861257997}}",-0.0004221703796080112,1.0037357744731485,-0.3424670701258292
2025-02-21,804429.8504059965,198108.0,1002537.8504059965,"{'021400': {'shares': 180000.0, 'price': 1.1006, 'value': 198108.0, 'profit_pct': -0.7365541292126376}}",-0.0011934655490194457,1.0025378504059965,-0.4614049023779043
2025-02-24,804473.928753964,198234.0,1002707.928753964,"{'021400': {'shares': 180000.0, 'price': 1.1013, 'value': 198234.0, 'profit_pct': -0.6734209181372756}}",0.00016964780721107076,1.002707928753964,-0.4445183979867262
2025-02-25,804518.0095171835,196974.0,1001492.0095171835,"{'021400': {'shares': 180000.0, 'price': 1.0943, 'value': 196974.0, 'profit_pct': -1.3047530288909566}}",-0.0012126355062250793,1.0014920095171835,-0.5652429098166656
2025-02-26,804562.0926957873,199206.0,1003768.0926957873,"{'021400': {'shares': 180000.0, 'price': 1.1067, 'value': 199206.0, 'profit_pct': -0.1863932898415652}}",0.00227269230006244,1.0037680926957873,-0.33925830301921867
2025-02-27,804606.1782899076,201240.00000000003,1005846.1782899076,"{'021400': {'shares': 180000.0, 'price': 1.118, 'value': 201240.00000000003, 'profit_pct': 0.8327571175179713}}",0.0020702845699540617,1.0058461782899077,-0.13293220725378863
2025-02-28,804650.266299677,199872.0,1004522.266299677,"{'021400': {'shares': 180000.0, 'price': 1.1104, 'value': 199872.0, 'profit_pct': 0.14731082584253152}}",-0.001316217150102883,1.004522266299677,-0.264378954613087
2025-03-03,804694.3567252277,199638.0,1004332.3567252277,"{'021400': {'shares': 180000.0, 'price': 1.1091, 'value': 199638.0, 'profit_pct': 0.03006343384541051}}",-0.0001890546191164466,1.0043323567252276,-0.2832344344621651
2025-03-04,804738.4495666921,199656.0,1004394.4495666921,"{'021400': {'shares': 180000.0, 'price': 1.1092, 'value': 199656.0, 'profit_pct': 0.039082463999033666}}",6.182499353779569e-05,1.004394449566692,-0.2770694460754619
2025-03-05,804782.5448242027,200538.00000000003,1005320.5448242027,"{'021400': {'shares': 180000.0, 'price': 1.1141, 'value': 200538.00000000003, 'profit_pct': 0.48101494152662827}}",0.0009220433843597498,1.0053205448242026,-0.18512057768925727
2025-03-06,804826.6424978917,200483.99999999997,1005310.6424978917,"{'021400': {'shares': 180000.0, 'price': 1.1138, 'value': 200483.99999999997, 'profit_pct': 0.45395785106573877}}",-9.84991937347246e-06,1.0053106424978917,-0.18610374620383618
2025-03-07,804870.7425878916,200718.0,1005588.7425878916,"{'021400': {'shares': 180000.0, 'price': 1.1151, 'value': 200718.0, 'profit_pct': 0.5712052430628598}}",0.0002766310016464324,1.0055887425878915,-0.15849212810491453
2025-03-10,804914.8450943349,201240.00000000003,1006154.8450943349,"{'021400': {'shares': 180000.0, 'price': 1.118, 'value': 201240.00000000003, 'profit_pct': 0.8327571175179713}}",0.0005629562886577677,1.006154845094335,-0.10228572337935837
2025-03-11,804958.9500173539,202446.0,1007404.9500173539,"{'021400': {'shares': 180000.0, 'price': 1.1247, 'value': 202446.0, 'profit_pct': 1.4370321378107827}}",0.0012424577877987453,1.0074049500173539,0.0
2025-03-12,805003.0573570809,201672.0,1006675.0573570809,"{'021400': {'shares': 180000.0, 'price': 1.1204, 'value': 201672.0, 'profit_pct': 1.049213841204947}}",-0.0007245275698322118,1.0066750573570808,-0.07245275698322118
2025-03-13,805047.1671136484,202986.0,1008033.1671136484,"{'021400': {'shares': 180000.0, 'price': 1.1277, 'value': 202986.0, 'profit_pct': 1.7076030424194972}}",0.001349104407268209,1.0080331671136484,0.0
2025-03-14,805091.2792871889,204426.0,1009517.2792871889,"{'021400': {'shares': 180000.0, 'price': 1.1357, 'value': 204426.0, 'profit_pct': 2.42912545470943}}",0.0014722850616017968,1.009517279287189,0.0
2025-03-17,805135.3938778348,205092.0,1010227.3938778348,"{'021400': {'shares': 180000.0, 'price': 1.1394, 'value': 205092.0, 'profit_pct': 2.7628295703935266}}",0.0007034199465583146,1.0102273938778348,0.0
2025-03-18,805179.5108857185,204786.0,1009965.5108857185,"{'021400': {'shares': 180000.0, 'price': 1.1377, 'value': 204786.0, 'profit_pct': 2.609506057781913}}",-0.0002592317271371547,1.0099655108857186,-0.02592317271371547
2025-03-19,805223.6303109726,205056.0,1010279.6303109726,"{'021400': {'shares': 180000.0, 'price': 1.1392, 'value': 205056.0, 'profit_pct': 2.74479151008628}}",0.00031101995253135506,1.0102796303109727,0.0
2025-03-20,805267.7521537294,204552.0,1009819.7521537294,"{'021400': {'shares': 180000.0, 'price': 1.1364, 'value': 204552.0, 'profit_pct': 2.492258665784812}}",-0.00045519888102818484,1.0098197521537295,-0.045519888102818484
2025-03-21,805311.8764141215,203759.99999999997,1009071.8764141215,"{'021400': {'shares': 180000.0, 'price': 1.132, 'value': 203759.99999999997, 'profit_pct': 2.095421339025333}}",-0.0007406031997422291,1.0090718764141215,-0.1195464959022563
2025-03-24,805356.0030922812,204768.0,1010124.0030922812,"{'021400': {'shares': 180000.0, 'price': 1.1376, 'value': 204768.0, 'profit_pct': 2.6004870276282896}}",0.0010426677254138372,1.0101240030922811,-0.015404370633853581
2025-03-25,862605.1321883411,148733.0,1011338.1321883411,"{'021400': {'shares': 130000.0, 'price': 1.1441, 'value': 148733.0, 'profit_pct': 3.186723987613855}}",0.001201960444799921,1.011338132188341,0.0
2025-03-26,919782.3982229816,91408.0,1011190.3982229816,"{'021400': {'shares': 80000.0, 'price': 1.1426, 'value': 91408.0, 'profit_pct': 3.0514385353095075}}",-0.00014607771689556515,1.0111903982229815,-0.014607771689556515
2025-03-27,919832.7972585007,91328.0,1011160.7972585007,"{'021400': {'shares': 80000.0, 'price': 1.1416, 'value': 91328.0, 'profit_pct': 2.961248233773256}}",-2.9273383660433083e-05,1.0111607972585006,-0.017534682436692872
2025-03-28,829187.1990556108,181392.0,1010579.1990556108,"{'021400': {'shares': 160000.0, 'price': 1.1337, 'value': 181392.0, 'profit_pct': 1.1118708564973059}}",-0.0005751787494795435,1.0105791990556108,-0.075042471807929
2025-03-31,829232.6339706276,180496.00000000003,1009728.6339706276,"{'021400': {'shares': 160000.0, 'price': 1.1281, 'value': 180496.00000000003, 'profit_pct': 0.6124208460921128}}",-0.0008416609858763469,1.0097286339706275,-0.1591454100747569
2025-04-01,829278.0713752287,182144.0,1011422.0713752287,"{'021400': {'shares': 160000.0, 'price': 1.1384, 'value': 182144.0, 'profit_pct': 1.531052115230262}}",0.0016771213052975131,1.0114220713752287,0.0
2025-04-02,886438.5112695507,125653.00000000001,1012091.5112695507,"{'021400': {'shares': 110000.0, 'price': 1.1423, 'value': 125653.00000000001, 'profit_pct': 1.878883372476748}}",0.0006618798553721383,1.0120915112695505,0.0
2025-04-03,943672.083242771,68622.0,1012294.083242771,"{'021400': {'shares': 60000.0, 'price': 1.1437, 'value': 68622.0, 'profit_pct': 2.003745875078036}}",0.00020015183505117662,1.012294083242771,0.0
2025-04-07,750529.7913021268,257591.99999999997,1008121.7913021268,"{'021400': {'shares': 240000.0, 'price': 1.0733, 'value': 257591.99999999997, 'profit_pct': -1.104166346729744}}",-0.004121620396395742,1.0081217913021268,-0.4121620396395742
2025-04-08,750570.9162221983,263568.0,1014138.9162221983,"{'021400': {'shares': 240000.0, 'price': 1.0982, 'value': 263568.0, 'profit_pct': 1.1901653945974189}}",0.005968648800160903,1.0141389162221983,0.0
2025-04-09,750612.0433956899,264360.0,1014972.0433956899,"{'021400': {'shares': 240000.0, 'price': 1.1015, 'value': 264360.0, 'profit_pct': 1.494233456701004}}",0.000821511885763293,1.01497204339569,0.0
2025-04-10,750653.1728227254,266640.0,1017293.1728227254,"{'021400': {'shares': 240000.0, 'price': 1.111, 'value': 266640.0, 'profit_pct': 2.3695809082113684}}",0.002286890010556153,1.0172931728227255,0.0
2025-04-11,750694.304503428,265584.0,1016278.304503428,"{'021400': {'shares': 240000.0, 'price': 1.1066, 'value': 265584.0, 'profit_pct': 1.9641568254065742}}",-0.0009976163670510907,1.016278304503428,-0.09976163670510907
2025-04-14,750735.4384379215,267720.0,1018455.4384379215,"{'021400': {'shares': 240000.0, 'price': 1.1155, 'value': 267720.0, 'profit_pct': 2.7842191747162697}}",0.002142261548678137,1.0184554384379214,0.0
2025-04-15,750776.5746263291,268920.0,1019696.5746263291,"{'021400': {'shares': 240000.0, 'price': 1.1205, 'value': 268920.0, 'profit_pct': 3.2449283597217318}}",0.0012186455504732407,1.0196965746263291,0.0
2025-04-16,750817.7130687744,270024.0,1020841.7130687744,"{'021400': {'shares': 240000.0, 'price': 1.1251, 'value': 270024.0, 'profit_pct': 3.6687808099267425}}",0.0011230188184803147,1.0208417130687744,0.0
2025-04-17,750858.853765381,269496.0,1020354.853765381,"{'021400': {'shares': 240000.0, 'price': 1.1229, 'value': 269496.0, 'profit_pct': 3.466068768524345}}",-0.0004769194843438074,1.020354853765381,-0.04769194843438074
2025-04-18,750899.9967162723,269664.0,1020563.9967162723,"{'021400': {'shares': 240000.0, 'price': 1.1236, 'value': 269664.0, 'profit_pct': 3.530568054425101}}",0.0002049708002265227,1.0205639967162723,-0.027204643868561362
2025-04-21,750941.1419215719,269304.0,1020245.1419215719,"{'021400': {'shares': 240000.0, 'price': 1.1221, 'value': 269304.0, 'profit_pct': 3.392355298923481}}",-0.00031242998550440326,1.020245141921572,-0.05843914287251284
2025-04-22,750982.2893814032,270264.0,1021246.2893814032,"{'021400': {'shares': 240000.0, 'price': 1.1261, 'value': 270264.0, 'profit_pct': 3.7609226469278423}}",0.0009812812810319205,1.0212462893814032,0.0
2025-04-23,751023.4390958899,269112.0,1020135.4390958899,"{'021400': {'shares': 240000.0, 'price': 1.1213, 'value': 269112.0, 'profit_pct': 3.3186418293225968}}",-0.0010877398498908564,1.0201354390958899,-0.10877398498908564
2025-04-24,751064.5910651555,270480.0,1021544.5910651555,"{'021400': {'shares': 240000.0, 'price': 1.127, 'value': 270480.0, 'profit_pct': 3.843850300228815}}",0.001381338119685882,1.0215445910651555,0.0
2025-04-25,751105.7452893235,270120.0,1021225.7452893235,"{'021400': {'shares': 240000.0, 'price': 1.1255, 'value': 270120.0, 'profit_pct': 3.7056375447271743}}",-0.000312121251113906,1.0212257452893234,-0.0312121251113906
2025-04-28,751146.9017685174,270048.0,1021194.9017685174,"{'021400': {'shares': 240000.0, 'price': 1.1252, 'value': 270048.0, 'profit_pct': 3.67799499362685}}",-3.0202451268279695e-05,1.0211949017685173,-0.034231427555542204
2025-04-29,751188.0605028609,269496.0,1020684.0605028609,"{'021400': {'shares': 240000.0, 'price': 1.1229, 'value': 269496.0, 'profit_pct': 3.466068768524345}}",-0.0005002387543963094,1.0206840605028609,-0.08423817910848674
2025-04-30,751229.2214924776,267912.0,1019141.2214924776,"{'021400': {'shares': 240000.0, 'price': 1.1163, 'value': 267912.0, 'profit_pct': 2.857932644317154}}",-0.001511573531993049,1.0191412214924775,-0.2352682001058759
2025-05-06,751270.3847374909,268512.0,1019782.3847374909,"{'021400': {'shares': 240000.0, 'price': 1.1188, 'value': 268512.0, 'profit_pct': 3.0882872368198755}}",0.0006291210987172668,1.019782384737491,-0.1725041024226992
2025-05-07,751311.5502380246,270216.0,1021527.5502380246,"{'021400': {'shares': 240000.0, 'price': 1.1259, 'value': 270216.0, 'profit_pct': 3.742494279527606}}",0.0017113116745812729,1.0215275502380246,-0.0016681432489562553
2025-05-08,751352.717994202,270624.0,1021976.717994202,"{'021400': {'shares': 240000.0, 'price': 1.1276, 'value': 270624.0, 'profit_pct': 3.899135402429463}}",0.00043970204824406167,1.021976717994202,0.0
2025-05-09,751393.888006147,272040.0,1023433.888006147,"{'021400': {'shares': 240000.0, 'price': 1.1335, 'value': 272040.0, 'profit_pct': 4.442772240735898}}",0.0014258348417222066,1.023433888006147,0.0
2025-05-12,751435.060273983,272904.0,1024339.060273983,"{'021400': {'shares': 240000.0, 'price': 1.1371, 'value': 272904.0, 'profit_pct': 4.774482853939827}}",0.0008844462533867947,1.024339060273983,0.0
2025-05-13,808706.2347978337,217474.0,1026180.2347978337,"{'021400': {'shares': 190000.0, 'price': 1.1446, 'value': 217474.0, 'profit_pct': 5.46554663144801}}",0.001797426843566985,1.0261802347978337,0.0
2025-05-14,923820.5474682336,103563.0,1027383.5474682336,"{'021400': {'shares': 90000.0, 'price': 1.1507, 'value': 103563.0, 'profit_pct': 6.0276118371546605}}",0.0011726133768663605,1.0273835474682336,0.0
2025-05-15,981216.1677722045,45876.0,1027092.1677722045,"{'021400': {'shares': 40000.0, 'price': 1.1469, 'value': 45876.0, 'profit_pct': 5.677472856550516}}",-0.0002836133562262866,1.0270921677722045,-0.02836133562262866
2025-05-16,981269.9330416715,45632.0,1026901.9330416715,"{'021400': {'shares': 40000.0, 'price': 1.1408, 'value': 45632.0, 'profit_pct': 5.115407650843864}}",-0.00018521680575711574,1.0269019330416715,-0.04687776320235759
2025-05-19,1027095.7012571808,0.0,1027095.7012571808,{},0.0001886920350178123,1.0270957012571809,-0.02801740516111817
2025-05-20,1027151.9804736881,0.0,1027151.9804736881,{},5.4794520548018255e-05,1.0271519804736882,-0.022539488306594357
2025-05-21,1027208.2627739881,0.0,1027208.2627739881,{},5.4794520548018255e-05,1.027208262773988,-0.017061271292251323
2025-05-22,1027264.5481582497,0.0,1027264.5481582497,{},5.4794520548018255e-05,1.0272645481582496,-0.011582754101635562
2025-05-23,1027320.836626642,0.0,1027320.836626642,{},5.4794520548018255e-05,1.027320836626642,-0.006103936718293568
2025-05-26,936457.128179334,90920.0,1027377.128179334,"{'021400': {'shares': 80000.0, 'price': 1.1365, 'value': 90920.0, 'profit_pct': 0.0}}",5.4794520548018255e-05,1.027377128179334,-0.0006248191257718361
2025-05-27,936508.4408986863,90664.0,1027172.4408986863,"{'021400': {'shares': 80000.0, 'price': 1.1333, 'value': 90664.0, 'profit_pct': -0.2815662120545615}}",-0.00019923285717915462,1.0271724408986862,-0.020547980359186813
2025-05-28,936559.7564296945,90960.0,1027519.7564296945,"{'021400': {'shares': 80000.0, 'price': 1.137, 'value': 90960.0, 'profit_pct': 0.04399472063351913}}",0.00033812777405151095,1.0275197564296945,0.0
2025-05-29,936611.0747725127,91128.0,1027739.0747725127,"{'021400': {'shares': 80000.0, 'price': 1.1391, 'value': 91128.0, 'profit_pct': 0.22877254729431903}}",0.00021344440478721083,1.0277390747725126,0.0
2025-05-30,936662.3959272947,91264.0,1027926.3959272947,"{'021400': {'shares': 80000.0, 'price': 1.1408, 'value': 91264.0, 'profit_pct': 0.37835459744830363}}",0.0001822652844287731,1.0279263959272948,0.0
2025-06-03,993938.719894195,34335.0,1028273.719894195,"{'021400': {'shares': 30000.0, 'price': 1.1445, 'value': 34335.0, 'profit_pct': 0.7039155301363842}}",0.0003378879735711493,1.028273719894195,0.0
2025-06-04,1028448.1822898057,0.0,1028448.1822898057,{},0.00016966532571571769,1.0284481822898057,0.0
2025-06-05,1028504.5356148628,0.0,1028504.5356148628,{},5.4794520548018255e-05,1.0285045356148628,0.0
2025-06-06,1028560.8920277733,0.0,1028560.8920277733,{},5.4794520548018255e-05,1.0285608920277733,0.0
2025-06-09,1028617.2515287064,0.0,1028617.2515287064,{},5.4794520548018255e-05,1.0286172515287064,0.0
2025-06-10,1028673.6141178313,0.0,1028673.6141178313,{},5.4794520548018255e-05,1.0286736141178314,0.0
2025-06-11,1028729.9797953173,0.0,1028729.9797953173,{},5.4794520548018255e-05,1.0287299797953173,0.0
2025-06-12,1028786.3485613335,0.0,1028786.3485613335,{},5.4794520548018255e-05,1.0287863485613336,0.0
2025-06-13,1028842.7204160492,0.0,1028842.7204160492,{},5.4794520548018255e-05,1.0288427204160493,0.0
2025-06-16,1028899.0953596338,0.0,1028899.0953596338,{},5.4794520548018255e-05,1.0288990953596338,0.0
2025-06-17,1028955.4733922563,0.0,1028955.4733922563,{},5.4794520548018255e-05,1.0289554733922563,0.0
2025-06-18,1029011.854514086,0.0,1029011.854514086,{},5.4794520548018255e-05,1.029011854514086,0.0
2025-06-19,1029068.2387252924,0.0,1029068.2387252924,{},5.4794520548018255e-05,1.0290682387252923,0.0
2025-06-20,1029124.6260260445,0.0,1029124.6260260445,{},5.4794520548018255e-05,1.0291246260260445,0.0
2025-06-23,1029181.0164165117,0.0,1029181.0164165117,{},5.4794520548018255e-05,1.0291810164165118,0.0
2025-06-24,1029237.4098968634,0.0,1029237.4098968634,{},5.4794520548018255e-05,1.0292374098968633,0.0
2025-06-25,1029293.8064672687,0.0,1029293.8064672687,{},5.4794520548018255e-05,1.0292938064672688,0.0
2025-06-26,1029350.2061278971,0.0,1029350.2061278971,{},5.4794520548018255e-05,1.0293502061278972,0.0
2025-06-27,1029406.6088789179,0.0,1029406.6088789179,{},5.4794520548018255e-05,1.0294066088789178,0.0
2025-06-30,1029463.0147205003,0.0,1029463.0147205003,{},5.4794520548018255e-05,1.0294630147205004,0.0
2025-07-01,1029519.4236528139,0.0,1029519.4236528139,{},5.4794520548018255e-05,1.0295194236528138,0.0
2025-07-02,1029575.8356760278,0.0,1029575.8356760278,{},5.4794520548018255e-05,1.0295758356760278,0.0
2025-07-03,1029632.2507903115,0.0,1029632.2507903115,{},5.4794520548018255e-05,1.0296322507903115,0.0
2025-07-04,1029688.6689958343,0.0,1029688.6689958343,{},5.4794520548018255e-05,1.0296886689958342,0.0
2025-07-07,1029745.0902927656,0.0,1029745.0902927656,{},5.4794520548018255e-05,1.0297450902927656,0.0
2025-07-08,1029801.5146812749,0.0,1029801.5146812749,{},5.4794520548018255e-05,1.029801514681275,0.0
2025-07-09,1029857.9421615314,0.0,1029857.9421615314,{},5.4794520548018255e-05,1.0298579421615315,0.0
2025-07-10,1029914.3727337047,0.0,1029914.3727337047,{},5.4794520548018255e-05,1.0299143727337048,0.0
2025-07-11,1029970.8063979642,0.0,1029970.8063979642,{},5.4794520548018255e-05,1.0299708063979642,0.0
2025-07-14,1030027.2431544793,0.0,1030027.2431544793,{},5.4794520548018255e-05,1.0300272431544792,0.0
2025-07-15,1030083.6830034193,0.0,1030083.6830034193,{},5.4794520548018255e-05,1.0300836830034192,0.0
2025-07-16,1030140.1259449539,0.0,1030140.1259449539,{},5.4794520548018255e-05,1.0301401259449539,0.0
