date,cash,position_value,total_value,positions,return,equity,drawdown
2020-09-23,1006352.96954773,844.4000000000001,1007197.3695477301,"{'510300': {'shares': 200.0, 'price': 4.222, 'value': 844.4000000000001, 'profit_pct': 1.5549989834878648}}",2.7799991031418614e-06,1.00719736954773,-0.004050680487843739
2020-09-24,1006352.96954773,828.9999999999999,1007181.96954773,"{'510300': {'shares': 200.0, 'price': 4.145, 'value': 828.9999999999999, 'profit_pct': -0.29714097902484254}}",-1.5289952561059472e-05,1.00718196954773,-0.005579613809236772
2020-09-25,1006352.96954773,829.5999999999999,1007182.56954773,"{'510300': {'shares': 200.0, 'price': 4.148, 'value': 829.5999999999999, 'profit_pct': -0.22497968178408573}}",5.95721545870731e-07,1.0071825695477301,-0.00552004497853531
2020-09-28,1006352.96954773,831.6,1007184.56954773,"{'510300': {'shares': 200.0, 'price': 4.158, 'value': 831.6, 'profit_pct': 0.015557975685110649}}",1.985737303700219e-06,1.00718456954773,-0.005321482209519335
2020-09-29,1006352.96954773,833.8,1007186.7695477301,"{'510300': {'shares': 200.0, 'price': 4.169, 'value': 833.8, 'profit_pct': 0.28014939890119034}}",2.184306696628724e-06,1.0071867695477301,-0.005103063163602872
2020-09-30,1006352.96954773,831.0,1007183.96954773,"{'510300': {'shares': 200.0, 'price': 4.155, 'value': 831.0, 'profit_pct': -0.05660332155564613}}",-2.7800206324757326e-06,1.00718396954773,-0.005381051040220797
2020-10-09,1006352.96954773,849.6,1007202.56954773,"{'510300': {'shares': 200.0, 'price': 4.248, 'value': 849.6, 'profit_pct': 2.180396892907728}}",1.8467331254656827e-05,1.00720256954773,-0.0035344172884088643
2020-10-12,1006352.96954773,879.1999999999999,1007232.16954773,"{'510300': {'shares': 200.0, 'price': 4.396, 'value': 879.1999999999999, 'profit_pct': 5.740354223451587}}",2.9388328519841522e-05,1.00723216954773,-0.0005956883070368235
2020-10-13,1006352.96954773,882.4,1007235.3695477301,"{'510300': {'shares': 200.0, 'price': 4.412, 'value': 882.4, 'profit_pct': 6.1252144754022755}}",3.1770232293837353e-06,1.00723536954773,-0.0002779878766068222
2020-10-14,1006352.96954773,877.6,1007230.56954773,"{'510300': {'shares': 200.0, 'price': 4.388, 'value': 877.6, 'profit_pct': 5.547924097476243}}",-4.765519703853194e-06,1.00723056954773,-0.0007545385222407219
2020-10-15,1006352.96954773,875.2,1007228.16954773,"{'510300': {'shares': 200.0, 'price': 4.376, 'value': 875.2, 'profit_pct': 5.259278908513236}}",-2.3827712071211593e-06,1.00722816954773,-0.0009928138450576718
2020-10-16,1006352.96954773,872.4,1007225.3695477301,"{'510300': {'shares': 200.0, 'price': 4.362, 'value': 872.4, 'profit_pct': 4.92252618805638}}",-2.7799063654354583e-06,1.00722536954773,-0.001270801721664494
2020-10-19,1006352.96954773,866.2,1007219.16954773,"{'510300': {'shares': 200.0, 'price': 4.331, 'value': 866.2, 'profit_pct': 4.1768594499019285}}",-6.1555240639110664e-06,1.00721916954773,-0.001886346305612907
2020-10-20,1006352.96954773,872.1999999999999,1007225.16954773,"{'510300': {'shares': 200.0, 'price': 4.361, 'value': 872.1999999999999, 'profit_pct': 4.898472422309453}}",5.956995439815316e-06,1.0072251695477301,-0.0012906579985760835
2020-10-21,1006352.96954773,873.4,1007226.3695477301,"{'510300': {'shares': 200.0, 'price': 4.367, 'value': 873.4, 'profit_pct': 5.042795016790967}}",1.1913919908401738e-06,1.0072263695477301,-0.0011715203371620575
2020-10-22,1006352.96954773,870.2,1007223.16954773,"{'510300': {'shares': 200.0, 'price': 4.351, 'value': 870.2, 'profit_pct': 4.657934764840278}}",-3.177041523971802e-06,1.00722316954773,-0.0014892207675920588
2020-10-23,1006352.96954773,859.0,1007211.96954773,"{'510300': {'shares': 200.0, 'price': 4.295, 'value': 859.0, 'profit_pct': 3.310923883012868}}",-1.1119680661253462e-05,1.00721196954773,-0.0026011722740526544
2020-10-26,1006352.96954773,851.8000000000001,1007204.7695477301,"{'510300': {'shares': 200.0, 'price': 4.259, 'value': 851.8000000000001, 'profit_pct': 2.4449883161238297}}",-7.148445627769284e-06,1.0072047695477302,-0.0033159982424924017
2020-10-27,1006352.96954773,854.5999999999999,1007207.56954773,"{'510300': {'shares': 200.0, 'price': 4.273, 'value': 854.5999999999999, 'profit_pct': 2.781741036580666}}",2.7799709498843583e-06,1.00720756954773,-0.0030380103658855795
2020-10-28,1006352.96954773,862.5999999999999,1007215.56954773,"{'510300': {'shares': 200.0, 'price': 4.313, 'value': 862.5999999999999, 'profit_pct': 3.743891666457387}}",7.942752062062297e-06,1.00721556954773,-0.0022437592898327807
2020-10-29,1006352.96954773,871.4000000000001,1007224.3695477301,"{'510300': {'shares': 200.0, 'price': 4.357, 'value': 871.4000000000001, 'profit_pct': 4.802257359321792}}",8.736957872956808e-06,1.00722436954773,-0.0013700831061780328
2020-10-30,1006352.96954773,853.2,1007206.16954773,"{'510300': {'shares': 200.0, 'price': 4.266, 'value': 853.2, 'profit_pct': 2.613364676352248}}",-1.8069459546743438e-05,1.00720616954773,-0.0031770043041889906
2020-11-02,1006352.96954773,858.8,1007211.7695477301,"{'510300': {'shares': 200.0, 'price': 4.294, 'value': 858.8, 'profit_pct': 3.2868701172659422}}",5.559934171728287e-06,1.00721176954773,-0.0026210285509531417
2020-11-03,1006352.96954773,869.0,1007221.96954773,"{'510300': {'shares': 200.0, 'price': 4.345, 'value': 869.0, 'profit_pct': 4.513612170358765}}",1.0126966650148006e-05,1.00722196954773,-0.0016083584289949826
2020-11-04,1006352.96954773,876.4,1007229.3695477301,"{'510300': {'shares': 200.0, 'price': 4.382, 'value': 876.4, 'profit_pct': 5.4036015029947295}}",7.346940618546682e-06,1.0072293695477301,-0.0008736761836436457
2020-11-05,1006352.96954773,891.6,1007244.56954773,"{'510300': {'shares': 200.0, 'price': 4.458, 'value': 891.6, 'profit_pct': 7.231687699760511}}",1.5090902290459951e-05,1.0072445695477301,0.0
2020-11-06,1006352.96954773,892.0,1007244.96954773,"{'510300': {'shares': 200.0, 'price': 4.46, 'value': 892.0, 'profit_pct': 7.279795231254341}}",3.9712301469485567e-07,1.0072449695477301,0.0
2020-11-09,1006352.96954773,911.4000000000001,1007264.3695477301,"{'510300': {'shares': 200.0, 'price': 4.557, 'value': 911.4000000000001, 'profit_pct': 9.613010508705399}}",1.926045856426306e-05,1.0072643695477301,0.0
2020-11-10,1006352.96954773,906.0,1007258.96954773,"{'510300': {'shares': 200.0, 'price': 4.53, 'value': 906.0, 'profit_pct': 8.96355883353861}}",-5.361055313013452e-06,1.00725896954773,-0.0005361055313013452
2020-11-11,1006352.96954773,896.5999999999999,1007249.56954773,"{'510300': {'shares': 200.0, 'price': 4.483, 'value': 896.5999999999999, 'profit_pct': 7.8330318434334485}}",-9.33225742749677e-06,1.00724956954773,-0.001469326270986393
2020-11-12,1006352.96954773,896.0000000000001,1007248.96954773,"{'510300': {'shares': 200.0, 'price': 4.48, 'value': 896.0000000000001, 'profit_pct': 7.760870546192712}}",-5.956815650742797e-07,1.00724896954773,-0.0015288935522383973
2020-11-13,1006352.96954773,885.8000000000001,1007238.7695477301,"{'510300': {'shares': 200.0, 'price': 4.429, 'value': 885.8000000000001, 'profit_pct': 6.534128493099891}}",-1.0126592638326493e-05,1.00723876954773,-0.0025415373335890834
2020-11-16,1006352.96954773,896.4000000000001,1007249.3695477301,"{'510300': {'shares': 200.0, 'price': 4.482, 'value': 896.4000000000001, 'profit_pct': 7.808978077686543}}",1.0523820488606006e-05,1.00724936954773,-0.001489182031400027
2020-11-17,1006352.96954773,894.6,1007247.56954773,"{'510300': {'shares': 200.0, 'price': 4.473, 'value': 894.6, 'profit_pct': 7.592494185964273}}",-1.7870450500501178e-06,1.00724756954773,-0.0016678838751782443
2020-11-18,1006352.96954773,893.2,1007246.16954773,"{'510300': {'shares': 200.0, 'price': 4.466, 'value': 893.2, 'profit_pct': 7.424117825735854}}",-1.389926411743403e-06,1.00724616954773,-0.0018068741981069891
2020-11-19,1006352.96954773,901.6,1007254.56954773,"{'510300': {'shares': 200.0, 'price': 4.508, 'value': 901.6, 'profit_pct': 8.434375987106407}}",8.33957006141084e-06,1.00725456954773,-0.0009729322605234181
2020-11-20,1006352.96954773,904.5999999999999,1007257.56954773,"{'510300': {'shares': 200.0, 'price': 4.523, 'value': 904.5999999999999, 'profit_pct': 8.795182473310168}}",2.978393040642402e-06,1.00725756954773,-0.0006750958542411922
2020-11-23,1006352.96954773,916.2,1007269.16954773,"{'510300': {'shares': 200.0, 'price': 4.581, 'value': 916.2, 'profit_pct': 10.190300886631432}}",1.1516418789714322e-05,1.00726916954773,0.0
2020-11-24,1006352.96954773,909.8000000000001,1007262.7695477301,"{'510300': {'shares': 200.0, 'price': 4.549, 'value': 909.8000000000001, 'profit_pct': 9.420580382730053}}",-6.353813055581803e-06,1.00726276954773,-0.0006353813055581803
2020-11-25,1006352.96954773,897.4,1007250.3695477301,"{'510300': {'shares': 200.0, 'price': 4.487, 'value': 897.4, 'profit_pct': 7.929246906421131}}",-1.2310591014474959e-05,1.0072503695477302,-0.0018664325850847874
2020-11-26,1006352.96954773,898.8,1007251.7695477301,"{'510300': {'shares': 200.0, 'price': 4.494, 'value': 898.8, 'profit_pct': 8.09762326664955}}",1.3899225479452326e-06,1.00725176954773,-0.0017274429244928946
2020-11-27,1006352.96954773,913.0000000000001,1007265.96954773,"{'510300': {'shares': 200.0, 'price': 4.565, 'value': 913.0000000000001, 'profit_pct': 9.805440634680743}}",1.4097766247944676e-05,1.00726596954773,-0.00031769065277353903
2020-11-30,1006352.96954773,908.0,1007260.96954773,"{'510300': {'shares': 200.0, 'price': 4.54, 'value': 908.0, 'profit_pct': 9.204096491007784}}",-4.963932219603784e-06,1.0072609695477301,-0.0008140822977509288
2020-12-01,1006352.96954773,930.1999999999999,1007283.16954773,"{'510300': {'shares': 200.0, 'price': 4.651, 'value': 930.1999999999999, 'profit_pct': 11.874064488915678}}",2.203996846006362e-05,1.00728316954773,0.0
2020-12-02,1006352.96954773,927.9999999999999,1007280.96954773,"{'510300': {'shares': 200.0, 'price': 4.64, 'value': 927.9999999999999, 'profit_pct': 11.609473065699577}}",-2.184092881218902e-06,1.00728096954773,-0.0002184092881218902
2020-12-03,1006352.96954773,927.6,1007280.56954773,"{'510300': {'shares': 200.0, 'price': 4.638, 'value': 927.6, 'profit_pct': 11.561365534205747}}",-3.9710866395203936e-07,1.00728056954773,-0.0002581200677753692
2020-12-04,1006352.96954773,929.8,1007282.7695477301,"{'510300': {'shares': 200.0, 'price': 4.649, 'value': 929.8, 'profit_pct': 11.825956957421848}}",2.184098518931421e-06,1.00728276954773,-3.971077965347902e-05
2020-12-07,1006352.96954773,921.0000000000001,1007273.96954773,"{'510300': {'shares': 200.0, 'price': 4.605, 'value': 921.0000000000001, 'profit_pct': 10.767591264557465}}",-8.73637499432256e-06,1.00727396954773,-0.000913347932152142
2020-12-08,1006352.96954773,917.8000000000001,1007270.7695477301,"{'510300': {'shares': 200.0, 'price': 4.589, 'value': 917.8000000000001, 'profit_pct': 10.382731012606776}}",-3.1768913887342265e-06,1.00727076954773,-0.001231034169413281
2020-12-09,1006352.96954773,905.8,1007258.7695477301,"{'510300': {'shares': 200.0, 'price': 4.529, 'value': 905.8, 'profit_pct': 8.939505067791682}}",-1.1913380555395037e-05,1.0072587695477302,-0.002422357559184185
2020-12-10,1006352.96954773,903.8000000000001,1007256.7695477301,"{'510300': {'shares': 200.0, 'price': 4.519, 'value': 903.8000000000001, 'profit_pct': 8.698967410322508}}",-1.9855870809770693e-06,1.0072567695477301,-0.0026209114574737846
2020-12-11,1006352.96954773,892.6,1007245.56954773,"{'510300': {'shares': 200.0, 'price': 4.463, 'value': 892.6, 'profit_pct': 7.351956528495098}}",-1.1119309731855154e-05,1.00724556954773,-0.0037328132879266285
2020-12-14,1006352.96954773,901.4,1007254.3695477301,"{'510300': {'shares': 200.0, 'price': 4.507, 'value': 901.4, 'profit_pct': 8.41032222135948}}",8.736697649558423e-06,1.00725436954773,-0.0028591761354279654
2020-12-15,1006352.96954773,904.4000000000001,1007257.3695477301,"{'510300': {'shares': 200.0, 'price': 4.522, 'value': 904.4000000000001, 'profit_pct': 8.771128707563266}}",2.978393631947185e-06,1.00725736954773,-0.002561345287988015
